state,"totalvotes, 2020",county_name,"trump votecount, 2020","trump %, 2020","trump %, 2024","trump votecount, 2024","totalvotes, 2024",LSAD_TRANS,2020-2024 swing,msa,category,cumulative biden inflation,_merge
tennessee,6557.0,cannon,5190.0,79.15205124294647,82.57520709199244,5682.0,6881.0,county,3.423155849045969,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,20260.0,cheatham,14438.0,71.26357354392893,72.25784677691529,14987.0,20741.0,county,0.9942732329863588,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,309658.0,davidson,100218.0,32.36409199826905,35.25631300941952,102256.0,290036.0,county,2.8922210111504683,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,24323.0,dickson,17643.0,72.5362825309378,75.39279479447707,19002.0,25204.0,county,2.856512263539273,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,9832.0,hickman,7577.0,77.0646867371847,80.17266466194587,8265.0,10309.0,county,3.1079779247611725,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,9487.0,macon,8096.0,85.33783071571625,86.69311913287525,8958.0,10333.0,county,1.3552884171590025,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,46657.0,maury,31464.0,67.4368261997128,71.75273564983682,37376.0,52090.0,county,4.315909450124025,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,33717.0,robertson,24536.0,72.77041255153188,74.8788138009695,26260.0,35070.0,county,2.1084012494376196,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,143878.0,rutherford,81480.0,56.63131263987545,60.14723411171913,88811.0,147656.0,county,3.515921471843676,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,9051.0,smith,7136.0,78.84211689316098,81.99443016281063,7655.0,9336.0,county,3.152313269649653,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,92630.0,sumner,63454.0,68.5026449314477,70.34195640388295,68767.0,97761.0,county,1.8393114724352415,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,3998.0,trousdale,2936.0,73.4367183591796,79.01670195248177,3359.0,4251.0,county,5.579983593302174,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,139016.0,williamson,86469.0,62.20075387005812,65.36483534713966,94562.0,144668.0,county,3.164081477081538,nashville-davidson--murfreesboro--franklin,,,left_only
tennessee,74330.0,wilson,50296.0,67.66581461052064,69.44273512688606,56425.0,81254.0,county,1.776920516365422,nashville-davidson--murfreesboro--franklin,,,left_only
mississippi,13759.0,adams,5696.0,41.39835743876736,42.5972501676727,5081.0,11928.0,county,1.1988927289053422,natchez,,,left_only
mississippi,3908.0,jefferson,531.0,13.587512794268166,16.398908760230373,541.0,3299.0,county,2.811395965962207,natchez,,,left_only
north carolina,53065.0,craven,31032.0,58.47922359370583,59.59624730742527,33477.0,56173.0,county,1.1170237137194403,new bern,,,left_only
north carolina,5525.0,jones,3280.0,59.366515837104075,62.401610836536705,3409.0,5463.0,county,3.03509499943263,new bern,,,left_only
north carolina,7631.0,pamlico,4849.0,63.543441226575816,65.55917753259779,5229.0,7976.0,county,2.015736306021971,new bern,,,left_only
indiana,21030.0,henry,15043.0,71.53114598193058,72.76379477250727,15033.0,20660.0,county,1.2326487905766896,new castle,,,left_only
ohio,44015.0,tuscarawas,30458.0,69.19913665795751,70.93564138760964,30652.0,43211.0,county,1.7365047296521254,new philadelphia-dover,,,left_only
minnesota,14635.0,brown,9552.0,65.26819268875983,66.39265652829155,9692.0,14598.0,county,1.124463839531728,new ulm,,,left_only
new jersey,495849.0,bergen,204417.0,41.22565539105656,47.124607920813574,217096.0,460685.0,county,5.898952529757018,new york-newark-jersey city,apparel,9.991974949253349,both
new jersey,495849.0,bergen,204417.0,41.22565539105656,47.124607920813574,217096.0,460685.0,county,5.898952529757018,new york-newark-jersey city,education and communication,8.955907235990832,both
new jersey,495849.0,bergen,204417.0,41.22565539105656,47.124607920813574,217096.0,460685.0,county,5.898952529757018,new york-newark-jersey city,food,19.690242334544244,both
new jersey,495849.0,bergen,204417.0,41.22565539105656,47.124607920813574,217096.0,460685.0,county,5.898952529757018,new york-newark-jersey city,medical care,3.1767645782519636,both
new jersey,495849.0,bergen,204417.0,41.22565539105656,47.124607920813574,217096.0,460685.0,county,5.898952529757018,new york-newark-jersey city,motor fuel,32.65848333813898,both
new jersey,495849.0,bergen,204417.0,41.22565539105656,47.124607920813574,217096.0,460685.0,county,5.898952529757018,new york-newark-jersey city,recreation,18.667689357622237,both
new jersey,495849.0,bergen,204417.0,41.22565539105656,47.124607920813574,217096.0,460685.0,county,5.898952529757018,new york-newark-jersey city,rent,14.812907571556872,both
new jersey,495849.0,bergen,204417.0,41.22565539105656,47.124607920813574,217096.0,460685.0,county,5.898952529757018,new york-newark-jersey city,transportation,32.41846356863355,both
new jersey,345311.0,essex,75475.0,21.85710851956642,26.78345138421172,83908.0,313283.0,county,4.926342864645299,new york-newark-jersey city,apparel,9.991974949253349,both
new jersey,345311.0,essex,75475.0,21.85710851956642,26.78345138421172,83908.0,313283.0,county,4.926342864645299,new york-newark-jersey city,education and communication,8.955907235990832,both
new jersey,345311.0,essex,75475.0,21.85710851956642,26.78345138421172,83908.0,313283.0,county,4.926342864645299,new york-newark-jersey city,food,19.690242334544244,both
new jersey,345311.0,essex,75475.0,21.85710851956642,26.78345138421172,83908.0,313283.0,county,4.926342864645299,new york-newark-jersey city,medical care,3.1767645782519636,both
new jersey,345311.0,essex,75475.0,21.85710851956642,26.78345138421172,83908.0,313283.0,county,4.926342864645299,new york-newark-jersey city,motor fuel,32.65848333813898,both
new jersey,345311.0,essex,75475.0,21.85710851956642,26.78345138421172,83908.0,313283.0,county,4.926342864645299,new york-newark-jersey city,recreation,18.667689357622237,both
new jersey,345311.0,essex,75475.0,21.85710851956642,26.78345138421172,83908.0,313283.0,county,4.926342864645299,new york-newark-jersey city,rent,14.812907571556872,both
new jersey,345311.0,essex,75475.0,21.85710851956642,26.78345138421172,83908.0,313283.0,county,4.926342864645299,new york-newark-jersey city,transportation,32.41846356863355,both
new jersey,249850.0,hudson,65698.0,26.294976986191713,34.41084777291674,79913.0,232232.0,county,8.115870786725026,new york-newark-jersey city,apparel,9.991974949253349,both
new jersey,249850.0,hudson,65698.0,26.294976986191713,34.41084777291674,79913.0,232232.0,county,8.115870786725026,new york-newark-jersey city,education and communication,8.955907235990832,both
new jersey,249850.0,hudson,65698.0,26.294976986191713,34.41084777291674,79913.0,232232.0,county,8.115870786725026,new york-newark-jersey city,food,19.690242334544244,both
new jersey,249850.0,hudson,65698.0,26.294976986191713,34.41084777291674,79913.0,232232.0,county,8.115870786725026,new york-newark-jersey city,medical care,3.1767645782519636,both
new jersey,249850.0,hudson,65698.0,26.294976986191713,34.41084777291674,79913.0,232232.0,county,8.115870786725026,new york-newark-jersey city,motor fuel,32.65848333813898,both
new jersey,249850.0,hudson,65698.0,26.294976986191713,34.41084777291674,79913.0,232232.0,county,8.115870786725026,new york-newark-jersey city,recreation,18.667689357622237,both
new jersey,249850.0,hudson,65698.0,26.294976986191713,34.41084777291674,79913.0,232232.0,county,8.115870786725026,new york-newark-jersey city,rent,14.812907571556872,both
new jersey,249850.0,hudson,65698.0,26.294976986191713,34.41084777291674,79913.0,232232.0,county,8.115870786725026,new york-newark-jersey city,transportation,32.41846356863355,both
new jersey,84242.0,hunterdon,43153.0,51.22504214049999,52.16005709293597,42391.0,81271.0,county,0.935014952435985,new york-newark-jersey city,apparel,9.991974949253349,both
new jersey,84242.0,hunterdon,43153.0,51.22504214049999,52.16005709293597,42391.0,81271.0,county,0.935014952435985,new york-newark-jersey city,education and communication,8.955907235990832,both
new jersey,84242.0,hunterdon,43153.0,51.22504214049999,52.16005709293597,42391.0,81271.0,county,0.935014952435985,new york-newark-jersey city,food,19.690242334544244,both
new jersey,84242.0,hunterdon,43153.0,51.22504214049999,52.16005709293597,42391.0,81271.0,county,0.935014952435985,new york-newark-jersey city,medical care,3.1767645782519636,both
new jersey,84242.0,hunterdon,43153.0,51.22504214049999,52.16005709293597,42391.0,81271.0,county,0.935014952435985,new york-newark-jersey city,motor fuel,32.65848333813898,both
new jersey,84242.0,hunterdon,43153.0,51.22504214049999,52.16005709293597,42391.0,81271.0,county,0.935014952435985,new york-newark-jersey city,recreation,18.667689357622237,both
new jersey,84242.0,hunterdon,43153.0,51.22504214049999,52.16005709293597,42391.0,81271.0,county,0.935014952435985,new york-newark-jersey city,rent,14.812907571556872,both
new jersey,84242.0,hunterdon,43153.0,51.22504214049999,52.16005709293597,42391.0,81271.0,county,0.935014952435985,new york-newark-jersey city,transportation,32.41846356863355,both
new jersey,374362.0,middlesex,143467.0,38.32306697795182,44.31034341682145,162459.0,366639.0,county,5.987276438869635,new york-newark-jersey city,apparel,9.991974949253349,both
new jersey,374362.0,middlesex,143467.0,38.32306697795182,44.31034341682145,162459.0,366639.0,county,5.987276438869635,new york-newark-jersey city,education and communication,8.955907235990832,both
new jersey,374362.0,middlesex,143467.0,38.32306697795182,44.31034341682145,162459.0,366639.0,county,5.987276438869635,new york-newark-jersey city,food,19.690242334544244,both
new jersey,374362.0,middlesex,143467.0,38.32306697795182,44.31034341682145,162459.0,366639.0,county,5.987276438869635,new york-newark-jersey city,medical care,3.1767645782519636,both
new jersey,374362.0,middlesex,143467.0,38.32306697795182,44.31034341682145,162459.0,366639.0,county,5.987276438869635,new york-newark-jersey city,motor fuel,32.65848333813898,both
new jersey,374362.0,middlesex,143467.0,38.32306697795182,44.31034341682145,162459.0,366639.0,county,5.987276438869635,new york-newark-jersey city,recreation,18.667689357622237,both
new jersey,374362.0,middlesex,143467.0,38.32306697795182,44.31034341682145,162459.0,366639.0,county,5.987276438869635,new york-newark-jersey city,rent,14.812907571556872,both
new jersey,374362.0,middlesex,143467.0,38.32306697795182,44.31034341682145,162459.0,366639.0,county,5.987276438869635,new york-newark-jersey city,transportation,32.41846356863355,both
new jersey,378151.0,monmouth,191808.0,50.72259494223207,54.593800816380714,197409.0,361596.0,county,3.871205874148643,new york-newark-jersey city,apparel,9.991974949253349,both
new jersey,378151.0,monmouth,191808.0,50.72259494223207,54.593800816380714,197409.0,361596.0,county,3.871205874148643,new york-newark-jersey city,education and communication,8.955907235990832,both
new jersey,378151.0,monmouth,191808.0,50.72259494223207,54.593800816380714,197409.0,361596.0,county,3.871205874148643,new york-newark-jersey city,food,19.690242334544244,both
new jersey,378151.0,monmouth,191808.0,50.72259494223207,54.593800816380714,197409.0,361596.0,county,3.871205874148643,new york-newark-jersey city,medical care,3.1767645782519636,both
new jersey,378151.0,monmouth,191808.0,50.72259494223207,54.593800816380714,197409.0,361596.0,county,3.871205874148643,new york-newark-jersey city,motor fuel,32.65848333813898,both
new jersey,378151.0,monmouth,191808.0,50.72259494223207,54.593800816380714,197409.0,361596.0,county,3.871205874148643,new york-newark-jersey city,recreation,18.667689357622237,both
new jersey,378151.0,monmouth,191808.0,50.72259494223207,54.593800816380714,197409.0,361596.0,county,3.871205874148643,new york-newark-jersey city,rent,14.812907571556872,both
new jersey,378151.0,monmouth,191808.0,50.72259494223207,54.593800816380714,197409.0,361596.0,county,3.871205874148643,new york-newark-jersey city,transportation,32.41846356863355,both
new jersey,299322.0,morris,141134.0,47.151228442947726,50.14192528996805,143439.0,286066.0,county,2.990696847020324,new york-newark-jersey city,apparel,9.991974949253349,both
new jersey,299322.0,morris,141134.0,47.151228442947726,50.14192528996805,143439.0,286066.0,county,2.990696847020324,new york-newark-jersey city,education and communication,8.955907235990832,both
new jersey,299322.0,morris,141134.0,47.151228442947726,50.14192528996805,143439.0,286066.0,county,2.990696847020324,new york-newark-jersey city,food,19.690242334544244,both
new jersey,299322.0,morris,141134.0,47.151228442947726,50.14192528996805,143439.0,286066.0,county,2.990696847020324,new york-newark-jersey city,medical care,3.1767645782519636,both
new jersey,299322.0,morris,141134.0,47.151228442947726,50.14192528996805,143439.0,286066.0,county,2.990696847020324,new york-newark-jersey city,motor fuel,32.65848333813898,both
new jersey,299322.0,morris,141134.0,47.151228442947726,50.14192528996805,143439.0,286066.0,county,2.990696847020324,new york-newark-jersey city,recreation,18.667689357622237,both
new jersey,299322.0,morris,141134.0,47.151228442947726,50.14192528996805,143439.0,286066.0,county,2.990696847020324,new york-newark-jersey city,rent,14.812907571556872,both
new jersey,299322.0,morris,141134.0,47.151228442947726,50.14192528996805,143439.0,286066.0,county,2.990696847020324,new york-newark-jersey city,transportation,32.41846356863355,both
new jersey,341516.0,ocean,217740.0,63.75689572377282,67.22144156670167,227232.0,338035.0,county,3.4645458429288496,new york-newark-jersey city,apparel,9.991974949253349,both
new jersey,341516.0,ocean,217740.0,63.75689572377282,67.22144156670167,227232.0,338035.0,county,3.4645458429288496,new york-newark-jersey city,education and communication,8.955907235990832,both
new jersey,341516.0,ocean,217740.0,63.75689572377282,67.22144156670167,227232.0,338035.0,county,3.4645458429288496,new york-newark-jersey city,food,19.690242334544244,both
new jersey,341516.0,ocean,217740.0,63.75689572377282,67.22144156670167,227232.0,338035.0,county,3.4645458429288496,new york-newark-jersey city,medical care,3.1767645782519636,both
new jersey,341516.0,ocean,217740.0,63.75689572377282,67.22144156670167,227232.0,338035.0,county,3.4645458429288496,new york-newark-jersey city,motor fuel,32.65848333813898,both
new jersey,341516.0,ocean,217740.0,63.75689572377282,67.22144156670167,227232.0,338035.0,county,3.4645458429288496,new york-newark-jersey city,recreation,18.667689357622237,both
new jersey,341516.0,ocean,217740.0,63.75689572377282,67.22144156670167,227232.0,338035.0,county,3.4645458429288496,new york-newark-jersey city,rent,14.812907571556872,both
new jersey,341516.0,ocean,217740.0,63.75689572377282,67.22144156670167,227232.0,338035.0,county,3.4645458429288496,new york-newark-jersey city,transportation,32.41846356863355,both
new jersey,223707.0,passaic,92009.0,41.12924494986746,49.64568652231856,100955.0,203351.0,county,8.516441572451093,new york-newark-jersey city,apparel,9.991974949253349,both
new jersey,223707.0,passaic,92009.0,41.12924494986746,49.64568652231856,100955.0,203351.0,county,8.516441572451093,new york-newark-jersey city,education and communication,8.955907235990832,both
new jersey,223707.0,passaic,92009.0,41.12924494986746,49.64568652231856,100955.0,203351.0,county,8.516441572451093,new york-newark-jersey city,food,19.690242334544244,both
new jersey,223707.0,passaic,92009.0,41.12924494986746,49.64568652231856,100955.0,203351.0,county,8.516441572451093,new york-newark-jersey city,medical care,3.1767645782519636,both
new jersey,223707.0,passaic,92009.0,41.12924494986746,49.64568652231856,100955.0,203351.0,county,8.516441572451093,new york-newark-jersey city,motor fuel,32.65848333813898,both
new jersey,223707.0,passaic,92009.0,41.12924494986746,49.64568652231856,100955.0,203351.0,county,8.516441572451093,new york-newark-jersey city,recreation,18.667689357622237,both
new jersey,223707.0,passaic,92009.0,41.12924494986746,49.64568652231856,100955.0,203351.0,county,8.516441572451093,new york-newark-jersey city,rent,14.812907571556872,both
new jersey,223707.0,passaic,92009.0,41.12924494986746,49.64568652231856,100955.0,203351.0,county,8.516441572451093,new york-newark-jersey city,transportation,32.41846356863355,both
