category,divisions,series_id,year,period,price_index
motor fuel,West South Central,CUUR0370SETB,2022,M12,121.992
motor fuel,West South Central,CUUR0370SETB,2022,M11,138.716
motor fuel,West South Central,CUUR0370SETB,2022,M10,145.446
motor fuel,West South Central,CUUR0370SETB,2022,M09,142.799
motor fuel,West South Central,CUUR0370SETB,2022,M08,155.415
motor fuel,West South Central,CUUR0370SETB,2022,M07,182.605
motor fuel,West South Central,CUUR0370SETB,2022,M06,203.708
motor fuel,West South Central,CUUR0370SETB,2022,M05,183.867
motor fuel,West South Central,CUUR0370SETB,2022,M04,168.257
motor fuel,West South Central,CUUR0370SETB,2022,M03,171.810
motor fuel,West South Central,CUUR0370SETB,2022,M02,141.145
motor fuel,West South Central,CUUR0370SETB,2022,M01,130.989
motor fuel,West South Central,CUUR0370SETB,2021,M12,128.109
motor fuel,West South Central,CUUR0370SETB,2021,M11,134.098
motor fuel,West South Central,CUUR0370SETB,2021,M10,131.071
motor fuel,West South Central,CUUR0370SETB,2021,M09,124.925
motor fuel,West South Central,CUUR0370SETB,2021,M08,124.919
motor fuel,West South Central,CUUR0370SETB,2021,M07,125.055
motor fuel,West South Central,CUUR0370SETB,2021,M06,121.134
motor fuel,West South Central,CUUR0370SETB,2021,M05,119.950
motor fuel,West South Central,CUUR0370SETB,2021,M04,114.679
motor fuel,West South Central,CUUR0370SETB,2021,M03,113.821
motor fuel,West South Central,CUUR0370SETB,2021,M02,98.652
motor fuel,West South Central,CUUR0370SETB,2021,M01,91.697
motor fuel,West South Central,CUUR0370SETB,2020,M12,83.680
motor fuel,West South Central,CUUR0370SETB,2020,M11,79.084
motor fuel,West South Central,CUUR0370SETB,2020,M10,82.641
motor fuel,West South Central,CUUR0370SETB,2020,M09,84.553
motor fuel,West South Central,CUUR0370SETB,2020,M08,83.451
motor fuel,West South Central,CUUR0370SETB,2020,M07,85.114
motor fuel,West South Central,CUUR0370SETB,2020,M06,79.960
motor fuel,West South Central,CUUR0370SETB,2020,M05,70.144
motor fuel,West South Central,CUUR0370SETB,2020,M04,71.379
motor fuel,West South Central,CUUR0370SETB,2020,M03,89.410
motor fuel,West South Central,CUUR0370SETB,2020,M02,94.869
motor fuel,West South Central,CUUR0370SETB,2020,M01,101.546
motor fuel,West South Central,CUUR0370SETB,2019,M12,100.194
motor fuel,West South Central,CUUR0370SETB,2019,M11,101.475
motor fuel,West South Central,CUUR0370SETB,2019,M10,102.413
motor fuel,West South Central,CUUR0370SETB,2019,M09,102.614
motor fuel,West South Central,CUUR0370SETB,2019,M08,104.628
motor fuel,West South Central,CUUR0370SETB,2019,M07,110.469
motor fuel,West South Central,CUUR0370SETB,2019,M06,107.099
motor fuel,West South Central,CUUR0370SETB,2019,M05,114.725
motor fuel,West South Central,CUUR0370SETB,2019,M04,114.069
motor fuel,West South Central,CUUR0370SETB,2019,M03,103.457
motor fuel,West South Central,CUUR0370SETB,2019,M02,90.902
motor fuel,West South Central,CUUR0370SETB,2019,M01,87.702
motor fuel,Mountain,CUUR0480SETB,2024,M10,138.956
motor fuel,Mountain,CUUR0480SETB,2024,M09,143.730
motor fuel,Mountain,CUUR0480SETB,2024,M08,143.950
motor fuel,Mountain,CUUR0480SETB,2024,M07,144.271
motor fuel,Mountain,CUUR0480SETB,2024,M06,145.346
motor fuel,Mountain,CUUR0480SETB,2024,M05,154.965
motor fuel,Mountain,CUUR0480SETB,2024,M04,160.496
motor fuel,Mountain,CUUR0480SETB,2024,M03,148.386
motor fuel,Mountain,CUUR0480SETB,2024,M02,136.878
motor fuel,Mountain,CUUR0480SETB,2024,M01,130.664
motor fuel,Mountain,CUUR0480SETB,2023,M12,135.804
motor fuel,Mountain,CUUR0480SETB,2023,M11,150.398
motor fuel,Mountain,CUUR0480SETB,2023,M10,170.800
motor fuel,Mountain,CUUR0480SETB,2023,M09,176.577
motor fuel,Mountain,CUUR0480SETB,2023,M08,163.321
motor fuel,Mountain,CUUR0480SETB,2023,M07,154.633
motor fuel,Mountain,CUUR0480SETB,2023,M06,158.506
motor fuel,Mountain,CUUR0480SETB,2023,M05,162.143
motor fuel,Mountain,CUUR0480SETB,2023,M04,160.337
motor fuel,Mountain,CUUR0480SETB,2023,M03,158.626
motor fuel,Mountain,CUUR0480SETB,2023,M02,152.558
motor fuel,Mountain,CUUR0480SETB,2023,M01,142.117
motor fuel,Mountain,CUUR0480SETB,2022,M12,145.799
motor fuel,Mountain,CUUR0480SETB,2022,M11,170.506
motor fuel,Mountain,CUUR0480SETB,2022,M10,180.858
motor fuel,Mountain,CUUR0480SETB,2022,M09,172.412
motor fuel,Mountain,CUUR0480SETB,2022,M08,177.014
motor fuel,Mountain,CUUR0480SETB,2022,M07,195.518
motor fuel,Mountain,CUUR0480SETB,2022,M06,204.804
motor fuel,Mountain,CUUR0480SETB,2022,M05,187.713
motor fuel,Mountain,CUUR0480SETB,2022,M04,184.479
motor fuel,Mountain,CUUR0480SETB,2022,M03,177.231
motor fuel,Mountain,CUUR0480SETB,2022,M02,143.017
motor fuel,Mountain,CUUR0480SETB,2022,M01,139.984
motor fuel,Mountain,CUUR0480SETB,2021,M12,143.337
motor fuel,Mountain,CUUR0480SETB,2021,M11,146.022
motor fuel,Mountain,CUUR0480SETB,2021,M10,142.179
motor fuel,Mountain,CUUR0480SETB,2021,M09,142.399
motor fuel,Mountain,CUUR0480SETB,2021,M08,144.531
motor fuel,Mountain,CUUR0480SETB,2021,M07,140.044
motor fuel,Mountain,CUUR0480SETB,2021,M06,132.928
motor fuel,Mountain,CUUR0480SETB,2021,M05,130.056
motor fuel,Mountain,CUUR0480SETB,2021,M04,126.415
motor fuel,Mountain,CUUR0480SETB,2021,M03,121.646
motor fuel,Mountain,CUUR0480SETB,2021,M02,101.632
motor fuel,Mountain,CUUR0480SETB,2021,M01,95.721
motor fuel,Mountain,CUUR0480SETB,2020,M12,91.051
motor fuel,Mountain,CUUR0480SETB,2020,M11,91.936
motor fuel,Mountain,CUUR0480SETB,2020,M10,94.673
motor fuel,Mountain,CUUR0480SETB,2020,M09,97.444
motor fuel,Mountain,CUUR0480SETB,2020,M08,97.548
motor fuel,Mountain,CUUR0480SETB,2020,M07,96.930
motor fuel,Mountain,CUUR0480SETB,2020,M06,93.439
motor fuel,Mountain,CUUR0480SETB,2020,M05,81.491
motor fuel,Mountain,CUUR0480SETB,2020,M04,86.769
motor fuel,Mountain,CUUR0480SETB,2020,M03,102.094
motor fuel,Mountain,CUUR0480SETB,2020,M02,106.909
motor fuel,Mountain,CUUR0480SETB,2020,M01,110.264
motor fuel,Mountain,CUUR0480SETB,2019,M12,117.131
motor fuel,Mountain,CUUR0480SETB,2019,M11,121.097
motor fuel,Mountain,CUUR0480SETB,2019,M10,117.155
motor fuel,Mountain,CUUR0480SETB,2019,M09,114.273
motor fuel,Mountain,CUUR0480SETB,2019,M08,113.218
motor fuel,Mountain,CUUR0480SETB,2019,M07,116.088
motor fuel,Mountain,CUUR0480SETB,2019,M06,123.859
motor fuel,Mountain,CUUR0480SETB,2019,M05,128.076
motor fuel,Mountain,CUUR0480SETB,2019,M04,115.766
motor fuel,Mountain,CUUR0480SETB,2019,M03,99.997
motor fuel,Mountain,CUUR0480SETB,2019,M02,94.231
motor fuel,Mountain,CUUR0480SETB,2019,M01,99.241
motor fuel,Pacific,CUUR0490SETB,2024,M10,144.058
motor fuel,Pacific,CUUR0490SETB,2024,M09,146.159
motor fuel,Pacific,CUUR0490SETB,2024,M08,146.182
motor fuel,Pacific,CUUR0490SETB,2024,M07,149.608
motor fuel,Pacific,CUUR0490SETB,2024,M06,154.072
motor fuel,Pacific,CUUR0490SETB,2024,M05,163.638
motor fuel,Pacific,CUUR0490SETB,2024,M04,166.414
motor fuel,Pacific,CUUR0490SETB,2024,M03,154.398
motor fuel,Pacific,CUUR0490SETB,2024,M02,144.836
motor fuel,Pacific,CUUR0490SETB,2024,M01,144.340
motor fuel,Pacific,CUUR0490SETB,2023,M12,149.923
motor fuel,Pacific,CUUR0490SETB,2023,M11,160.163
motor fuel,Pacific,CUUR0490SETB,2023,M10,175.331
motor fuel,Pacific,CUUR0490SETB,2023,M09,177.479
motor fuel,Pacific,CUUR0490SETB,2023,M08,168.153
motor fuel,Pacific,CUUR0490SETB,2023,M07,161.683
motor fuel,Pacific,CUUR0490SETB,2023,M06,159.123
motor fuel,Pacific,CUUR0490SETB,2023,M05,154.769
motor fuel,Pacific,CUUR0490SETB,2023,M04,153.953
motor fuel,Pacific,CUUR0490SETB,2023,M03,151.673
motor fuel,Pacific,CUUR0490SETB,2023,M02,147.425
motor fuel,Pacific,CUUR0490SETB,2023,M01,141.875
motor fuel,Pacific,CUUR0490SETB,2022,M12,145.065
motor fuel,Pacific,CUUR0490SETB,2022,M11,169.798
motor fuel,Pacific,CUUR0490SETB,2022,M10,190.045
motor fuel,Pacific,CUUR0490SETB,2022,M09,173.798
motor fuel,Pacific,CUUR0490SETB,2022,M08,172.497
motor fuel,Pacific,CUUR0490SETB,2022,M07,189.131
motor fuel,Pacific,CUUR0490SETB,2022,M06,199.140
motor fuel,Pacific,CUUR0490SETB,2022,M05,185.499
motor fuel,Pacific,CUUR0490SETB,2022,M04,177.898
motor fuel,Pacific,CUUR0490SETB,2022,M03,174.944
motor fuel,Pacific,CUUR0490SETB,2022,M02,147.147
motor fuel,Pacific,CUUR0490SETB,2022,M01,144.534
motor fuel,Pacific,CUUR0490SETB,2021,M12,143.361
motor fuel,Pacific,CUUR0490SETB,2021,M11,143.057
motor fuel,Pacific,CUUR0490SETB,2021,M10,139.270
motor fuel,Pacific,CUUR0490SETB,2021,M09,137.344
motor fuel,Pacific,CUUR0490SETB,2021,M08,137.162
motor fuel,Pacific,CUUR0490SETB,2021,M07,135.070
motor fuel,Pacific,CUUR0490SETB,2021,M06,131.148
motor fuel,Pacific,CUUR0490SETB,2021,M05,127.712
motor fuel,Pacific,CUUR0490SETB,2021,M04,122.550
motor fuel,Pacific,CUUR0490SETB,2021,M03,118.327
motor fuel,Pacific,CUUR0490SETB,2021,M02,107.367
motor fuel,Pacific,CUUR0490SETB,2021,M01,102.448
motor fuel,Pacific,CUUR0490SETB,2020,M12,99.248
motor fuel,Pacific,CUUR0490SETB,2020,M11,98.529
motor fuel,Pacific,CUUR0490SETB,2020,M10,99.287
motor fuel,Pacific,CUUR0490SETB,2020,M09,100.566
motor fuel,Pacific,CUUR0490SETB,2020,M08,99.943
motor fuel,Pacific,CUUR0490SETB,2020,M07,97.837
motor fuel,Pacific,CUUR0490SETB,2020,M06,93.363
motor fuel,Pacific,CUUR0490SETB,2020,M05,87.893
motor fuel,Pacific,CUUR0490SETB,2020,M04,91.535
motor fuel,Pacific,CUUR0490SETB,2020,M03,105.929
motor fuel,Pacific,CUUR0490SETB,2020,M02,111.241
motor fuel,Pacific,CUUR0490SETB,2020,M01,112.324
motor fuel,Pacific,CUUR0490SETB,2019,M12,115.631
motor fuel,Pacific,CUUR0490SETB,2019,M11,124.530
motor fuel,Pacific,CUUR0490SETB,2019,M10,126.735
motor fuel,Pacific,CUUR0490SETB,2019,M09,116.451
motor fuel,Pacific,CUUR0490SETB,2019,M08,114.566
motor fuel,Pacific,CUUR0490SETB,2019,M07,118.233
motor fuel,Pacific,CUUR0490SETB,2019,M06,121.388
motor fuel,Pacific,CUUR0490SETB,2019,M05,127.388
motor fuel,Pacific,CUUR0490SETB,2019,M04,122.526
motor fuel,Pacific,CUUR0490SETB,2019,M03,107.569
motor fuel,Pacific,CUUR0490SETB,2019,M02,104.412
motor fuel,Pacific,CUUR0490SETB,2019,M01,105.560
rent,New England,CUUR0110SEHA,2024,M10,132.330
rent,New England,CUUR0110SEHA,2024,M09,131.691
rent,New England,CUUR0110SEHA,2024,M08,131.101
rent,New England,CUUR0110SEHA,2024,M07,130.228
rent,New England,CUUR0110SEHA,2024,M06,129.845
rent,New England,CUUR0110SEHA,2024,M05,129.250
rent,New England,CUUR0110SEHA,2024,M04,129.007
rent,New England,CUUR0110SEHA,2024,M03,128.328
rent,New England,CUUR0110SEHA,2024,M02,127.628
rent,New England,CUUR0110SEHA,2024,M01,126.929
rent,New England,CUUR0110SEHA,2023,M12,126.186
rent,New England,CUUR0110SEHA,2023,M11,125.653
rent,New England,CUUR0110SEHA,2023,M10,124.709
rent,New England,CUUR0110SEHA,2023,M09,123.968
rent,New England,CUUR0110SEHA,2023,M08,123.070
rent,New England,CUUR0110SEHA,2023,M07,122.126
rent,New England,CUUR0110SEHA,2023,M06,121.256
rent,New England,CUUR0110SEHA,2023,M05,120.449
rent,New England,CUUR0110SEHA,2023,M04,120.084
rent,New England,CUUR0110SEHA,2023,M03,119.487
rent,New England,CUUR0110SEHA,2023,M02,119.423
rent,New England,CUUR0110SEHA,2023,M01,118.533
rent,New England,CUUR0110SEHA,2022,M12,117.461
rent,New England,CUUR0110SEHA,2022,M11,116.674
rent,New England,CUUR0110SEHA,2022,M10,115.827
rent,New England,CUUR0110SEHA,2022,M09,115.151
rent,New England,CUUR0110SEHA,2022,M08,114.091
rent,New England,CUUR0110SEHA,2022,M07,113.469
rent,New England,CUUR0110SEHA,2022,M06,113.180
rent,New England,CUUR0110SEHA,2022,M05,112.291
rent,New England,CUUR0110SEHA,2022,M04,111.754
rent,New England,CUUR0110SEHA,2022,M03,111.265
rent,New England,CUUR0110SEHA,2022,M02,110.712
rent,New England,CUUR0110SEHA,2022,M01,110.625
rent,New England,CUUR0110SEHA,2021,M12,109.894
rent,New England,CUUR0110SEHA,2021,M11,109.441
rent,New England,CUUR0110SEHA,2021,M10,109.237
rent,New England,CUUR0110SEHA,2021,M09,109.024
rent,New England,CUUR0110SEHA,2021,M08,108.896
rent,New England,CUUR0110SEHA,2021,M07,108.417
rent,New England,CUUR0110SEHA,2021,M06,108.377
rent,New England,CUUR0110SEHA,2021,M05,108.179
rent,New England,CUUR0110SEHA,2021,M04,108.115
rent,New England,CUUR0110SEHA,2021,M03,108.102
rent,New England,CUUR0110SEHA,2021,M02,107.927
rent,New England,CUUR0110SEHA,2021,M01,107.784
rent,New England,CUUR0110SEHA,2020,M12,107.479
rent,New England,CUUR0110SEHA,2020,M11,107.477
rent,New England,CUUR0110SEHA,2020,M10,107.165
rent,New England,CUUR0110SEHA,2020,M09,107.145
rent,New England,CUUR0110SEHA,2020,M08,106.649
rent,New England,CUUR0110SEHA,2020,M07,106.409
rent,New England,CUUR0110SEHA,2020,M06,106.754
rent,New England,CUUR0110SEHA,2020,M05,106.594
rent,New England,CUUR0110SEHA,2020,M04,106.516
rent,New England,CUUR0110SEHA,2020,M03,106.085
rent,New England,CUUR0110SEHA,2020,M02,106.055
rent,New England,CUUR0110SEHA,2020,M01,106.023
rent,New England,CUUR0110SEHA,2019,M12,105.728
rent,New England,CUUR0110SEHA,2019,M11,105.420
rent,New England,CUUR0110SEHA,2019,M10,105.011
rent,New England,CUUR0110SEHA,2019,M09,105.084
rent,New England,CUUR0110SEHA,2019,M08,104.671
rent,New England,CUUR0110SEHA,2019,M07,104.154
rent,New England,CUUR0110SEHA,2019,M06,103.807
rent,New England,CUUR0110SEHA,2019,M05,103.597
rent,New England,CUUR0110SEHA,2019,M04,103.544
rent,New England,CUUR0110SEHA,2019,M03,103.256
rent,New England,CUUR0110SEHA,2019,M02,103.150
rent,New England,CUUR0110SEHA,2019,M01,103.287
rent,Middle Atlantic,CUUR0120SEHA,2024,M10,127.201
rent,Middle Atlantic,CUUR0120SEHA,2024,M09,126.600
rent,Middle Atlantic,CUUR0120SEHA,2024,M08,125.955
rent,Middle Atlantic,CUUR0120SEHA,2024,M07,125.086
rent,Middle Atlantic,CUUR0120SEHA,2024,M06,124.425
rent,Middle Atlantic,CUUR0120SEHA,2024,M05,123.774
rent,Middle Atlantic,CUUR0120SEHA,2024,M04,123.082
rent,Middle Atlantic,CUUR0120SEHA,2024,M03,122.666
rent,Middle Atlantic,CUUR0120SEHA,2024,M02,122.384
rent,Middle Atlantic,CUUR0120SEHA,2024,M01,121.773
rent,Middle Atlantic,CUUR0120SEHA,2023,M12,121.494
rent,Middle Atlantic,CUUR0120SEHA,2023,M11,120.929
rent,Middle Atlantic,CUUR0120SEHA,2023,M10,120.526
rent,Middle Atlantic,CUUR0120SEHA,2023,M09,119.988
rent,Middle Atlantic,CUUR0120SEHA,2023,M08,119.163
rent,Middle Atlantic,CUUR0120SEHA,2023,M07,118.647
rent,Middle Atlantic,CUUR0120SEHA,2023,M06,118.164
rent,Middle Atlantic,CUUR0120SEHA,2023,M05,117.706
rent,Middle Atlantic,CUUR0120SEHA,2023,M04,117.398
rent,Middle Atlantic,CUUR0120SEHA,2023,M03,116.928
rent,Middle Atlantic,CUUR0120SEHA,2023,M02,116.343
rent,Middle Atlantic,CUUR0120SEHA,2023,M01,115.694
rent,Middle Atlantic,CUUR0120SEHA,2022,M12,114.902
rent,Middle Atlantic,CUUR0120SEHA,2022,M11,113.961
rent,Middle Atlantic,CUUR0120SEHA,2022,M10,113.204
rent,Middle Atlantic,CUUR0120SEHA,2022,M09,112.716
rent,Middle Atlantic,CUUR0120SEHA,2022,M08,112.132
rent,Middle Atlantic,CUUR0120SEHA,2022,M07,111.416
rent,Middle Atlantic,CUUR0120SEHA,2022,M06,111.028
rent,Middle Atlantic,CUUR0120SEHA,2022,M05,110.453
rent,Middle Atlantic,CUUR0120SEHA,2022,M04,110.053
rent,Middle Atlantic,CUUR0120SEHA,2022,M03,109.791
rent,Middle Atlantic,CUUR0120SEHA,2022,M02,109.764
rent,Middle Atlantic,CUUR0120SEHA,2022,M01,109.240
rent,Middle Atlantic,CUUR0120SEHA,2021,M12,109.016
rent,Middle Atlantic,CUUR0120SEHA,2021,M11,108.711
rent,Middle Atlantic,CUUR0120SEHA,2021,M10,108.440
rent,Middle Atlantic,CUUR0120SEHA,2021,M09,108.230
rent,Middle Atlantic,CUUR0120SEHA,2021,M08,108.012
rent,Middle Atlantic,CUUR0120SEHA,2021,M07,107.820
rent,Middle Atlantic,CUUR0120SEHA,2021,M06,107.911
rent,Middle Atlantic,CUUR0120SEHA,2021,M05,107.786
rent,Middle Atlantic,CUUR0120SEHA,2021,M04,107.648
rent,Middle Atlantic,CUUR0120SEHA,2021,M03,107.477
rent,Middle Atlantic,CUUR0120SEHA,2021,M02,107.413
rent,Middle Atlantic,CUUR0120SEHA,2021,M01,107.375
rent,Middle Atlantic,CUUR0120SEHA,2020,M12,107.420
rent,Middle Atlantic,CUUR0120SEHA,2020,M11,107.460
rent,Middle Atlantic,CUUR0120SEHA,2020,M10,107.217
rent,Middle Atlantic,CUUR0120SEHA,2020,M09,107.227
rent,Middle Atlantic,CUUR0120SEHA,2020,M08,106.966
rent,Middle Atlantic,CUUR0120SEHA,2020,M07,106.879
rent,Middle Atlantic,CUUR0120SEHA,2020,M06,106.619
rent,Middle Atlantic,CUUR0120SEHA,2020,M05,106.478
rent,Middle Atlantic,CUUR0120SEHA,2020,M04,106.379
rent,Middle Atlantic,CUUR0120SEHA,2020,M03,106.167
rent,Middle Atlantic,CUUR0120SEHA,2020,M02,105.934
rent,Middle Atlantic,CUUR0120SEHA,2020,M01,105.780
rent,Middle Atlantic,CUUR0120SEHA,2019,M12,105.469
rent,Middle Atlantic,CUUR0120SEHA,2019,M11,105.361
rent,Middle Atlantic,CUUR0120SEHA,2019,M10,104.951
rent,Middle Atlantic,CUUR0120SEHA,2019,M09,104.992
rent,Middle Atlantic,CUUR0120SEHA,2019,M08,104.745
rent,Middle Atlantic,CUUR0120SEHA,2019,M07,104.436
rent,Middle Atlantic,CUUR0120SEHA,2019,M06,104.258
rent,Middle Atlantic,CUUR0120SEHA,2019,M05,103.845
rent,Middle Atlantic,CUUR0120SEHA,2019,M04,103.678
rent,Middle Atlantic,CUUR0120SEHA,2019,M03,103.134
rent,Middle Atlantic,CUUR0120SEHA,2019,M02,102.842
rent,Middle Atlantic,CUUR0120SEHA,2019,M01,102.558
rent,East North Central,CUUR0230SEHA,2024,M10,135.305
rent,East North Central,CUUR0230SEHA,2024,M09,134.311
rent,East North Central,CUUR0230SEHA,2024,M08,133.871
rent,East North Central,CUUR0230SEHA,2024,M07,133.207
rent,East North Central,CUUR0230SEHA,2024,M06,132.847
rent,East North Central,CUUR0230SEHA,2024,M05,132.561
rent,East North Central,CUUR0230SEHA,2024,M04,132.000
rent,East North Central,CUUR0230SEHA,2024,M03,131.638
rent,East North Central,CUUR0230SEHA,2024,M02,130.453
rent,East North Central,CUUR0230SEHA,2024,M01,130.099
rent,East North Central,CUUR0230SEHA,2023,M12,129.556
rent,East North Central,CUUR0230SEHA,2023,M11,128.713
rent,East North Central,CUUR0230SEHA,2023,M10,128.190
rent,East North Central,CUUR0230SEHA,2023,M09,127.523
rent,East North Central,CUUR0230SEHA,2023,M08,126.900
rent,East North Central,CUUR0230SEHA,2023,M07,125.993
rent,East North Central,CUUR0230SEHA,2023,M06,125.708
rent,East North Central,CUUR0230SEHA,2023,M05,124.991
rent,East North Central,CUUR0230SEHA,2023,M04,124.235
rent,East North Central,CUUR0230SEHA,2023,M03,123.810
rent,East North Central,CUUR0230SEHA,2023,M02,123.004
rent,East North Central,CUUR0230SEHA,2023,M01,122.249
rent,East North Central,CUUR0230SEHA,2022,M12,121.507
rent,East North Central,CUUR0230SEHA,2022,M11,120.781
rent,East North Central,CUUR0230SEHA,2022,M10,119.911
rent,East North Central,CUUR0230SEHA,2022,M09,118.932
rent,East North Central,CUUR0230SEHA,2022,M08,118.414
rent,East North Central,CUUR0230SEHA,2022,M07,117.502
rent,East North Central,CUUR0230SEHA,2022,M06,116.810
rent,East North Central,CUUR0230SEHA,2022,M05,115.974
rent,East North Central,CUUR0230SEHA,2022,M04,115.437
rent,East North Central,CUUR0230SEHA,2022,M03,115.080
rent,East North Central,CUUR0230SEHA,2022,M02,114.450
rent,East North Central,CUUR0230SEHA,2022,M01,113.897
rent,East North Central,CUUR0230SEHA,2021,M12,113.350
rent,East North Central,CUUR0230SEHA,2021,M11,113.016
rent,East North Central,CUUR0230SEHA,2021,M10,112.467
rent,East North Central,CUUR0230SEHA,2021,M09,112.094
rent,East North Central,CUUR0230SEHA,2021,M08,111.516
rent,East North Central,CUUR0230SEHA,2021,M07,111.062
rent,East North Central,CUUR0230SEHA,2021,M06,110.505
rent,East North Central,CUUR0230SEHA,2021,M05,110.173
rent,East North Central,CUUR0230SEHA,2021,M04,109.887
rent,East North Central,CUUR0230SEHA,2021,M03,109.645
rent,East North Central,CUUR0230SEHA,2021,M02,109.265
rent,East North Central,CUUR0230SEHA,2021,M01,108.932
rent,East North Central,CUUR0230SEHA,2020,M12,109.006
rent,East North Central,CUUR0230SEHA,2020,M11,108.835
rent,East North Central,CUUR0230SEHA,2020,M10,108.493
rent,East North Central,CUUR0230SEHA,2020,M09,108.188
rent,East North Central,CUUR0230SEHA,2020,M08,108.128
rent,East North Central,CUUR0230SEHA,2020,M07,107.870
rent,East North Central,CUUR0230SEHA,2020,M06,107.709
