county_code,county,msa_code,msa,csa_code,csa_title,msa_name,states,types,first_town,state_abbr,msa_short
12083,"Marion County, Florida",C3610,"Ocala, FL MSA",,,Ocala,FL,MSA,Ocala,FL,"Ocala, FL"
12085,"Martin County, Florida",C3894,"Port St. Lucie, FL MSA",CS370,"Miami-Port St. Lucie-Fort Lauderdale, FL CSA",Port St. Lucie,FL,MSA,Port St. Lucie,FL,"Port St. Lucie, FL"
12086,"Miami-Dade County, Florida",C3310,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",CS370,"Miami-Port St. Lucie-Fort Lauderdale, FL CSA",Miami-Fort Lauderdale-West Palm Beach,FL,MSA,Miami,FL,"Miami, FL"
12089,"Nassau County, Florida",C2726,"Jacksonville, FL MSA",CS300,"Jacksonville-Kingsland-Palatka, FL-GA CSA",Jacksonville,FL,MSA,Jacksonville,FL,"Jacksonville, FL"
12091,"Okaloosa County, Florida",C1888,"Crestview-Fort Walton Beach-Destin, FL MSA",,,Crestview-Fort Walton Beach-Destin,FL,MSA,Crestview,FL,"Crestview, FL"
12095,"Orange County, Florida",C3674,"Orlando-Kissimmee-Sanford, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Orlando-Kissimmee-Sanford,FL,MSA,Orlando,FL,"Orlando, FL"
12097,"Osceola County, Florida",C3674,"Orlando-Kissimmee-Sanford, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Orlando-Kissimmee-Sanford,FL,MSA,Orlando,FL,"Orlando, FL"
12099,"Palm Beach County, Florida",C3310,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",CS370,"Miami-Port St. Lucie-Fort Lauderdale, FL CSA",Miami-Fort Lauderdale-West Palm Beach,FL,MSA,Miami,FL,"Miami, FL"
12101,"Pasco County, Florida",C4530,"Tampa-St. Petersburg-Clearwater, FL MSA",,,Tampa-St. Petersburg-Clearwater,FL,MSA,Tampa,FL,"Tampa, FL"
12103,"Pinellas County, Florida",C4530,"Tampa-St. Petersburg-Clearwater, FL MSA",,,Tampa-St. Petersburg-Clearwater,FL,MSA,Tampa,FL,"Tampa, FL"
12105,"Polk County, Florida",C2946,"Lakeland-Winter Haven, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Lakeland-Winter Haven,FL,MSA,Lakeland,FL,"Lakeland, FL"
12109,"St. Johns County, Florida",C2726,"Jacksonville, FL MSA",CS300,"Jacksonville-Kingsland-Palatka, FL-GA CSA",Jacksonville,FL,MSA,Jacksonville,FL,"Jacksonville, FL"
12111,"St. Lucie County, Florida",C3894,"Port St. Lucie, FL MSA",CS370,"Miami-Port St. Lucie-Fort Lauderdale, FL CSA",Port St. Lucie,FL,MSA,Port St. Lucie,FL,"Port St. Lucie, FL"
12113,"Santa Rosa County, Florida",C3786,"Pensacola-Ferry Pass-Brent, FL MSA",,,Pensacola-Ferry Pass-Brent,FL,MSA,Pensacola,FL,"Pensacola, FL"
12115,"Sarasota County, Florida",C3584,"North Port-Bradenton-Sarasota, FL MSA",CS412,"North Port-Bradenton, FL CSA",North Port-Bradenton-Sarasota,FL,MSA,North Port,FL,"North Port, FL"
12117,"Seminole County, Florida",C3674,"Orlando-Kissimmee-Sanford, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Orlando-Kissimmee-Sanford,FL,MSA,Orlando,FL,"Orlando, FL"
12119,"Sumter County, Florida",C4868,"Wildwood-The Villages, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Wildwood-The Villages,FL,MSA,Wildwood,FL,"Wildwood, FL"
12127,"Volusia County, Florida",C1966,"Deltona-Daytona Beach-Ormond Beach, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Deltona-Daytona Beach-Ormond Beach,FL,MSA,Deltona,FL,"Deltona, FL"
12129,"Wakulla County, Florida",C4522,"Tallahassee, FL MSA",CS533,"Tallahassee-Bainbridge, FL-GA CSA",Tallahassee,FL,MSA,Tallahassee,FL,"Tallahassee, FL"
12131,"Walton County, Florida",C1888,"Crestview-Fort Walton Beach-Destin, FL MSA",,,Crestview-Fort Walton Beach-Destin,FL,MSA,Crestview,FL,"Crestview, FL"
12133,"Washington County, Florida",C3746,"Panama City-Panama City Beach, FL MSA",,,Panama City-Panama City Beach,FL,MSA,Panama City,FL,"Panama City, FL"
13013,"Barrow County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13015,"Bartow County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13021,"Bibb County, Georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13025,"Brantley County, Georgia",C1526,"Brunswick-St. Simons, GA MSA",,,Brunswick-St. Simons,GA,MSA,Brunswick,GA,"Brunswick, GA"
13027,"Brooks County, Georgia",C4666,"Valdosta, GA MSA",,,Valdosta,GA,MSA,Valdosta,GA,"Valdosta, GA"
13029,"Bryan County, Georgia",C4234,"Savannah, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Savannah,GA,MSA,Savannah,GA,"Savannah, GA"
13033,"Burke County, Georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13035,"Butts County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13045,"Carroll County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13047,"Catoosa County, Georgia",C1686,"Chattanooga, TN-GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Chattanooga,TN-GA,MSA,Chattanooga,TN,"Chattanooga, TN"
13051,"Chatham County, Georgia",C4234,"Savannah, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Savannah,GA,MSA,Savannah,GA,"Savannah, GA"
13053,"Chattahoochee County, Georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13057,"Cherokee County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13059,"Clarke County, Georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Athens-Clarke County,GA,MSA,Athens,GA,"Athens, GA"
13063,"Clayton County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13067,"Cobb County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13073,"Columbia County, Georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13077,"Coweta County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13079,"Crawford County, Georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13083,"Dade County, Georgia",C1686,"Chattanooga, TN-GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Chattanooga,TN-GA,MSA,Chattanooga,TN,"Chattanooga, TN"
13085,"Dawson County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13089,"DeKalb County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13095,"Dougherty County, Georgia",C1050,"Albany, GA MSA",,,Albany,GA,MSA,Albany,GA,"Albany, GA"
13097,"Douglas County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13101,"Echols County, Georgia",C4666,"Valdosta, GA MSA",,,Valdosta,GA,MSA,Valdosta,GA,"Valdosta, GA"
13103,"Effingham County, Georgia",C4234,"Savannah, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Savannah,GA,MSA,Savannah,GA,"Savannah, GA"
13113,"Fayette County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13115,"Floyd County, Georgia",C4066,"Rome, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Rome,GA,MSA,Rome,GA,"Rome, GA"
13117,"Forsyth County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13121,"Fulton County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13127,"Glynn County, Georgia",C1526,"Brunswick-St. Simons, GA MSA",,,Brunswick-St. Simons,GA,MSA,Brunswick,GA,"Brunswick, GA"
13135,"Gwinnett County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13139,"Hall County, Georgia",C2358,"Gainesville, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Gainesville,GA,MSA,Gainesville,GA,"Gainesville, GA"
13143,"Haralson County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13145,"Harris County, Georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13149,"Heard County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13151,"Henry County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13153,"Houston County, Georgia",C4758,"Warner Robins, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Warner Robins,GA,MSA,Warner Robins,GA,"Warner Robins, GA"
13159,"Jasper County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13169,"Jones County, Georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13173,"Lanier County, Georgia",C4666,"Valdosta, GA MSA",,,Valdosta,GA,MSA,Valdosta,GA,"Valdosta, GA"
13177,"Lee County, Georgia",C1050,"Albany, GA MSA",,,Albany,GA,MSA,Albany,GA,"Albany, GA"
13179,"Liberty County, Georgia",C2598,"Hinesville, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Hinesville,GA,MSA,Hinesville,GA,"Hinesville, GA"
13181,"Lincoln County, Georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13183,"Long County, Georgia",C2598,"Hinesville, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Hinesville,GA,MSA,Hinesville,GA,"Hinesville, GA"
13185,"Lowndes County, Georgia",C4666,"Valdosta, GA MSA",,,Valdosta,GA,MSA,Valdosta,GA,"Valdosta, GA"
13187,"Lumpkin County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13189,"McDuffie County, Georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13191,"McIntosh County, Georgia",C1526,"Brunswick-St. Simons, GA MSA",,,Brunswick-St. Simons,GA,MSA,Brunswick,GA,"Brunswick, GA"
13195,"Madison County, Georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Athens-Clarke County,GA,MSA,Athens,GA,"Athens, GA"
13197,"Marion County, Georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13199,"Meriwether County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13207,"Monroe County, Georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13211,"Morgan County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13213,"Murray County, Georgia",C1914,"Dalton, GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Dalton,GA,MSA,Dalton,GA,"Dalton, GA"
13215,"Muscogee County, Georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13217,"Newton County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13219,"Oconee County, Georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Athens-Clarke County,GA,MSA,Athens,GA,"Athens, GA"
13221,"Oglethorpe County, Georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Athens-Clarke County,GA,MSA,Athens,GA,"Athens, GA"
13223,"Paulding County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13225,"Peach County, Georgia",C4758,"Warner Robins, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Warner Robins,GA,MSA,Warner Robins,GA,"Warner Robins, GA"
13227,"Pickens County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13231,"Pike County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13245,"Richmond County, Georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13247,"Rockdale County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13255,"Spalding County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13259,"Stewart County, Georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13263,"Talbot County, Georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13273,"Terrell County, Georgia",C1050,"Albany, GA MSA",,,Albany,GA,MSA,Albany,GA,"Albany, GA"
13289,"Twiggs County, Georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13295,"Walker County, Georgia",C1686,"Chattanooga, TN-GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Chattanooga,TN-GA,MSA,Chattanooga,TN,"Chattanooga, TN"
13297,"Walton County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13313,"Whitfield County, Georgia",C1914,"Dalton, GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Dalton,GA,MSA,Dalton,GA,"Dalton, GA"
13321,"Worth County, Georgia",C1050,"Albany, GA MSA",,,Albany,GA,MSA,Albany,GA,"Albany, GA"
15003,"Honolulu County, Hawaii",C4652,"Urban Honolulu, HI MSA",,,Urban Honolulu,HI,MSA,Urban Honolulu,HI,"Urban Honolulu, HI"
15009,"Maui + Kalawao County, Hawaii",C2798,"Kahului-Wailuku, HI MSA",,,Kahului-Wailuku,HI,MSA,Kahului,HI,"Kahului, HI"
15009,"Maui + Kalawao County, Hawaii",C2798,"Kahului-Wailuku, HI MSA",,,Kahului-Wailuku,HI,MSA,Kahului,HI,"Kahului, HI"
16001,"Ada County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16005,"Bannock County, Idaho",C3854,"Pocatello, ID MSA",,,Pocatello,ID,MSA,Pocatello,ID,"Pocatello, ID"
16015,"Boise County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16019,"Bonneville County, Idaho",C2682,"Idaho Falls, ID MSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA",Idaho Falls,ID,MSA,Idaho Falls,ID,"Idaho Falls, ID"
16023,"Butte County, Idaho",C2682,"Idaho Falls, ID MSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA",Idaho Falls,ID,MSA,Idaho Falls,ID,"Idaho Falls, ID"
16027,"Canyon County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16041,"Franklin County, Idaho",C3086,"Logan, UT-ID MSA",,,Logan,UT-ID,MSA,Logan,UT,"Logan, UT"
16045,"Gem County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16051,"Jefferson County, Idaho",C2682,"Idaho Falls, ID MSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA",Idaho Falls,ID,MSA,Idaho Falls,ID,"Idaho Falls, ID"
16053,"Jerome County, Idaho",C4630,"Twin Falls, ID MSA",,,Twin Falls,ID,MSA,Twin Falls,ID,"Twin Falls, ID"
16055,"Kootenai County, Idaho",C1766,"Coeur d'Alene, ID MSA",CS518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA",Coeur d'Alene,ID,MSA,Coeur d'Alene,ID,"Coeur d'Alene, ID"
16069,"Nez Perce County, Idaho",C3030,"Lewiston, ID-WA MSA",,,Lewiston,ID-WA,MSA,Lewiston,ID,"Lewiston, ID"
16073,"Owyhee County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16083,"Twin Falls County, Idaho",C4630,"Twin Falls, ID MSA",,,Twin Falls,ID,MSA,Twin Falls,ID,"Twin Falls, ID"
17003,"Alexander County, Illinois",C1602,"Cape Girardeau, MO-IL MSA",CS164,"Cape Girardeau-Sikeston, MO-IL CSA",Cape Girardeau,MO-IL,MSA,Cape Girardeau,MO,"Cape Girardeau, MO"
17005,"Bond County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17007,"Boone County, Illinois",C4042,"Rockford, IL MSA",CS466,"Rockford-Freeport-Rochelle, IL CSA",Rockford,IL,MSA,Rockford,IL,"Rockford, IL"
17013,"Calhoun County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17019,"Champaign County, Illinois",C1658,"Champaign-Urbana, IL MSA",CS169,"Champaign-Urbana-Danville, IL CSA",Champaign-Urbana,IL,MSA,Champaign,IL,"Champaign, IL"
17027,"Clinton County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17031,"Cook County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17037,"DeKalb County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17043,"DuPage County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17053,"Ford County, Illinois",C1658,"Champaign-Urbana, IL MSA",CS169,"Champaign-Urbana-Danville, IL CSA",Champaign-Urbana,IL,MSA,Champaign,IL,"Champaign, IL"
17063,"Grundy County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17073,"Henry County, Illinois",C1934,"Davenport-Moline-Rock Island, IA-IL MSA",CS209,"Davenport-Moline, IA-IL CSA",Davenport-Moline-Rock Island,IA-IL,MSA,Davenport,IA,"Davenport, IA"
17083,"Jersey County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17089,"Kane County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17091,"Kankakee County, Illinois",C2810,"Kankakee, IL MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Kankakee,IL,MSA,Kankakee,IL,"Kankakee, IL"
17093,"Kendall County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17097,"Lake County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17111,"McHenry County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17113,"McLean County, Illinois",C1401,"Bloomington, IL MSA",CS145,"Bloomington-Pontiac, IL CSA",Bloomington,IL,MSA,Bloomington,IL,"Bloomington, IL"
17115,"Macon County, Illinois",C1950,"Decatur, IL MSA",,,Decatur,IL,MSA,Decatur,IL,"Decatur, IL"
17117,"Macoupin County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17119,"Madison County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17123,"Marshall County, Illinois",C3790,"Peoria, IL MSA",CS427,"Peoria-Canton, IL CSA",Peoria,IL,MSA,Peoria,IL,"Peoria, IL"
17127,"Massac County, Illinois",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA",Paducah,KY-IL,MSA,Paducah,KY,"Paducah, KY"
