category,msa,series_id,year,period,price_index
food,Phoenix-Mesa-Chandler,CUURS48ASAF11,2019,M06,145.469
food,Phoenix-Mesa-Chandler,CUURS48ASAF11,2019,M05,145.990
food,Phoenix-Mesa-Chandler,CUURS48ASAF11,2019,M04,144.428
food,Phoenix-Mesa-Chandler,CUURS48ASAF11,2019,M03,144.369
food,Phoenix-Mesa-Chandler,CUURS48ASAF11,2019,M02,143.179
food,Phoenix-Mesa-Chandler,CUURS48ASAF11,2019,M01,141.714
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M10,132.655
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M09,132.510
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M08,129.601
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M07,131.480
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M06,131.008
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M05,132.597
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M04,131.352
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M03,130.972
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M02,131.947
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2024,M01,131.852
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M12,132.091
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M11,132.251
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M10,134.542
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M09,132.600
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M08,133.916
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M07,133.048
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M06,132.436
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M05,131.772
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M04,132.592
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M03,131.157
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M02,130.415
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2023,M01,130.619
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M12,131.254
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M11,129.287
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M10,131.357
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M09,129.819
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M08,128.271
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M07,127.189
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M06,124.820
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M05,123.193
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M04,122.177
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M03,121.721
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M02,120.621
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2022,M01,119.969
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M12,119.207
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M11,118.187
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M10,115.917
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M09,115.655
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M08,113.869
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M07,114.183
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M06,112.960
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M05,111.509
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M04,110.521
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M03,110.829
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M02,110.055
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2021,M01,111.921
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M12,110.914
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M11,110.756
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M10,110.776
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M09,110.843
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M08,110.587
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M07,109.270
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M06,110.048
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M05,108.969
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M04,109.123
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M03,103.561
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M02,102.524
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2020,M01,102.662
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M12,100.954
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M11,101.386
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M10,100.919
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M09,101.440
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M08,100.711
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M07,101.244
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M06,100.789
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M05,100.731
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M04,100.477
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M03,101.347
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M02,100.880
food,Riverside-San Bernardino-Ontario,CUURS49CSAF11,2019,M01,101.773
food,St. Louis,CUURS24BSAF11,2024,M10,296.886
food,St. Louis,CUURS24BSAF11,2024,M09,296.653
food,St. Louis,CUURS24BSAF11,2024,M08,294.888
food,St. Louis,CUURS24BSAF11,2024,M07,296.701
food,St. Louis,CUURS24BSAF11,2024,M06,294.302
food,St. Louis,CUURS24BSAF11,2024,M05,295.160
food,St. Louis,CUURS24BSAF11,2024,M04,295.356
food,St. Louis,CUURS24BSAF11,2024,M03,296.579
food,St. Louis,CUURS24BSAF11,2024,M02,293.733
food,St. Louis,CUURS24BSAF11,2024,M01,293.509
food,St. Louis,CUURS24BSAF11,2023,M12,292.448
food,St. Louis,CUURS24BSAF11,2023,M11,292.074
food,St. Louis,CUURS24BSAF11,2023,M10,294.645
food,St. Louis,CUURS24BSAF11,2023,M09,293.234
food,St. Louis,CUURS24BSAF11,2023,M08,293.532
food,St. Louis,CUURS24BSAF11,2023,M07,293.408
food,St. Louis,CUURS24BSAF11,2023,M06,292.927
food,St. Louis,CUURS24BSAF11,2023,M05,291.660
food,St. Louis,CUURS24BSAF11,2023,M04,288.350
food,St. Louis,CUURS24BSAF11,2023,M03,289.831
food,St. Louis,CUURS24BSAF11,2023,M02,293.996
food,St. Louis,CUURS24BSAF11,2023,M01,293.915
food,St. Louis,CUURS24BSAF11,2022,M12,290.049
food,St. Louis,CUURS24BSAF11,2022,M11,280.754
food,St. Louis,CUURS24BSAF11,2022,M10,285.300
food,St. Louis,CUURS24BSAF11,2022,M09,284.075
food,St. Louis,CUURS24BSAF11,2022,M08,282.492
food,St. Louis,CUURS24BSAF11,2022,M07,285.459
food,St. Louis,CUURS24BSAF11,2022,M06,282.687
food,St. Louis,CUURS24BSAF11,2022,M05,280.541
food,St. Louis,CUURS24BSAF11,2022,M04,272.716
food,St. Louis,CUURS24BSAF11,2022,M03,271.194
food,St. Louis,CUURS24BSAF11,2022,M02,264.645
food,St. Louis,CUURS24BSAF11,2022,M01,261.914
food,St. Louis,CUURS24BSAF11,2021,M12,258.004
food,St. Louis,CUURS24BSAF11,2021,M11,257.505
food,St. Louis,CUURS24BSAF11,2021,M10,255.299
food,St. Louis,CUURS24BSAF11,2021,M09,252.798
food,St. Louis,CUURS24BSAF11,2021,M08,252.002
food,St. Louis,CUURS24BSAF11,2021,M07,251.131
food,St. Louis,CUURS24BSAF11,2021,M06,248.635
food,St. Louis,CUURS24BSAF11,2021,M05,245.595
food,St. Louis,CUURS24BSAF11,2021,M04,245.728
food,St. Louis,CUURS24BSAF11,2021,M03,243.976
food,St. Louis,CUURS24BSAF11,2021,M02,246.403
food,St. Louis,CUURS24BSAF11,2021,M01,245.983
food,St. Louis,CUURS24BSAF11,2020,M12,242.851
food,St. Louis,CUURS24BSAF11,2020,M11,242.836
food,St. Louis,CUURS24BSAF11,2020,M10,246.864
food,St. Louis,CUURS24BSAF11,2020,M09,246.200
food,St. Louis,CUURS24BSAF11,2020,M08,245.805
food,St. Louis,CUURS24BSAF11,2020,M07,245.183
food,St. Louis,CUURS24BSAF11,2020,M06,248.362
food,St. Louis,CUURS24BSAF11,2020,M05,248.251
food,St. Louis,CUURS24BSAF11,2020,M04,247.438
food,St. Louis,CUURS24BSAF11,2020,M03,236.424
food,St. Louis,CUURS24BSAF11,2020,M02,242.327
food,St. Louis,CUURS24BSAF11,2020,M01,239.785
food,St. Louis,CUURS24BSAF11,2019,M12,237.179
food,St. Louis,CUURS24BSAF11,2019,M11,232.364
food,St. Louis,CUURS24BSAF11,2019,M10,230.013
food,St. Louis,CUURS24BSAF11,2019,M09,232.892
food,St. Louis,CUURS24BSAF11,2019,M08,231.316
food,St. Louis,CUURS24BSAF11,2019,M07,231.444
food,St. Louis,CUURS24BSAF11,2019,M06,231.560
food,St. Louis,CUURS24BSAF11,2019,M05,229.676
food,St. Louis,CUURS24BSAF11,2019,M04,227.464
food,St. Louis,CUURS24BSAF11,2019,M03,232.888
food,St. Louis,CUURS24BSAF11,2019,M02,232.955
food,St. Louis,CUURS24BSAF11,2019,M01,231.396
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M10,292.733
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M09,293.419
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M08,289.771
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M07,290.669
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M06,291.477
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M05,294.063
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M04,288.354
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M03,287.256
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M02,289.001
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2024,M01,289.136
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M12,286.227
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M11,285.507
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M10,288.534
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M09,286.473
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M08,286.719
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M07,286.958
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M06,285.682
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M05,284.213
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M04,281.883
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M03,281.662
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M02,284.103
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2023,M01,281.196
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M12,276.696
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M11,278.354
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M10,277.244
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M09,283.513
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M08,281.491
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M07,280.823
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M06,280.012
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M05,273.966
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M04,270.494
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M03,266.660
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M02,261.146
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2022,M01,258.043
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M12,253.662
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M11,253.044
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M10,253.652
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M09,251.050
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M08,244.732
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M07,247.101
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M06,245.903
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M05,240.557
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M04,243.033
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M03,242.457
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M02,240.900
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2021,M01,239.881
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M12,242.664
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M11,241.315
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M10,247.592
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M09,237.596
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M08,240.661
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M07,241.546
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M06,243.062
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M05,242.896
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M04,242.816
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M03,233.133
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M02,231.374
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2020,M01,230.671
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M12,228.122
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M11,232.641
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M10,229.764
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M09,230.653
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M08,230.944
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M07,228.779
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M06,229.785
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M05,231.814
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M04,229.835
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M03,233.015
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M02,229.176
food,San Diego-Chula Vista-Carlsbad,CUURS49ESAF11,2019,M01,232.397
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M10,332.705
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M09,327.675
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M08,330.130
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M07,332.446
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M06,331.134
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M05,332.927
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M04,334.687
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M03,335.599
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M02,337.705
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2024,M01,333.477
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M12,329.906
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M11,331.668
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M10,330.300
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M09,330.240
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M08,331.589
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M07,329.977
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M06,332.099
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M05,332.506
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M04,326.592
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M03,326.526
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M02,330.202
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2023,M01,327.478
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M12,326.412
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M11,324.963
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M10,324.289
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M09,323.811
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M08,320.223
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M07,321.564
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M06,317.292
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M05,315.322
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M04,310.554
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M03,308.745
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M02,305.485
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2022,M01,295.373
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M12,294.986
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M11,293.207
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M10,293.297
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M09,288.480
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M08,286.986
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M07,284.078
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M06,278.720
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M05,277.710
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M04,272.702
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M03,271.136
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M02,272.623
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2021,M01,273.803
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M12,276.632
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M11,271.026
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M10,273.855
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M09,273.755
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M08,271.580
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M07,272.252
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M06,277.767
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M05,272.481
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M04,269.499
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M03,261.013
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M02,255.459
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2020,M01,252.943
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M12,255.160
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M11,253.976
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M10,256.853
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M09,257.635
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M08,253.359
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M07,254.721
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M06,257.789
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M05,254.863
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M04,252.639
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M03,255.643
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M02,254.276
food,San Francisco-Oakland-Fremont,CUURS49BSAF11,2019,M01,253.745
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M10,328.586
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M09,321.074
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M08,320.908
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M07,322.335
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M06,318.391
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M05,317.857
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M04,324.107
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M03,323.839
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M02,325.596
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2024,M01,323.449
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M12,321.419
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M11,320.511
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M10,323.196
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M09,320.232
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M08,322.417
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M07,316.375
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M06,320.164
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M05,317.109
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M04,317.957
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M03,320.629
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M02,320.613
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2023,M01,317.695
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M12,314.608
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M11,313.288
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M10,314.223
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M09,315.815
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M08,317.676
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M07,317.686
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M06,311.685
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M05,310.451
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M04,306.625
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M03,305.711
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M02,300.701
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2022,M01,294.697
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M12,289.094
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M11,289.120
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M10,286.313
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M09,279.897
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M08,280.350
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M07,277.435
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M06,274.497
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M05,274.077
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M04,270.284
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M03,268.893
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M02,268.127
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2021,M01,263.677
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M12,264.780
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M11,269.179
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M10,262.512
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M09,264.805
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M08,268.667
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M07,263.639
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M06,270.013
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M05,267.244
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M04,267.831
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M03,265.932
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M02,257.367
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2020,M01,254.758
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M12,253.181
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M11,253.899
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M10,254.663
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M09,256.413
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M08,253.251
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M07,256.485
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M06,254.986
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M05,256.405
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M04,253.812
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M03,256.559
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M02,256.960
food,Seattle-Tacoma-Bellevue,CUURS49DSAF11,2019,M01,259.042
food,Tampa-St. Petersburg-Clearwater,CUURS35DSAF11,2024,M10,309.132
food,Tampa-St. Petersburg-Clearwater,CUURS35DSAF11,2024,M09,308.265
