GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,rpp_change_20_22,msa,state,msa_short
41740,"san diego-chula vista-carlsbad, ca (metropolitan statistical area)",5.0,  rpps: services: other,100.937,101.691,100.518,102.572,103.034,103.164,100.969,102.322,108.004,104.294,104.419,103.32,103.145,103.363,102.726,-0.40622424741867946,san diego-chula vista-carlsbad,ca,san diego
41860,"san francisco-oakland-berkeley, ca (metropolitan statistical area)",1.0,rpps: all items,118.978,115.085,113.833,112.354,112.515,112.931,114.029,115.701,116.227,121.465,122.24,119.598,119.41,119.977,117.895,-1.2687379616447538,san francisco-oakland-berkeley,ca,san francisco
41860,"san francisco-oakland-berkeley, ca (metropolitan statistical area)",2.0,  rpps: goods,117.799,110.036,107.04,105.512,107.968,109.869,108.816,111.377,111.218,113.949,116.17,113.757,113.074,113.82,114.457,1.223092841855772,san francisco-oakland-berkeley,ca,san francisco
41860,"san francisco-oakland-berkeley, ca (metropolitan statistical area)",3.0,  rpps: services: housing,190.956,192.058,189.216,191.883,189.044,190.691,198.09,204.453,210.443,215.2,219.688,213.117,226.978,213.57,206.37,-9.079294028496156,san francisco-oakland-berkeley,ca,san francisco
41860,"san francisco-oakland-berkeley, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,115.576,115.739,118.506,113.218,110.304,130.108,135.091,142.541,145.519,152.43,158.413,162.876,161.002,166.703,164.303,2.0502850896262084,san francisco-oakland-berkeley,ca,san francisco
41860,"san francisco-oakland-berkeley, ca (metropolitan statistical area)",5.0,  rpps: services: other,106.795,103.765,103.985,102.677,102.225,101.553,103.176,104.152,104.608,110.791,110.71,108.427,104.934,108.047,105.739,0.7671488745306639,san francisco-oakland-berkeley,ca,san francisco
41940,"san jose-sunnyvale-santa clara, ca (metropolitan statistical area)",1.0,rpps: all items,119.186,115.767,113.937,112.709,113.373,114.074,115.593,117.085,117.557,122.74,114.594,112.974,113.37,111.625,115.257,1.6644614977507282,san jose-sunnyvale-santa clara,ca,san jose
41940,"san jose-sunnyvale-santa clara, ca (metropolitan statistical area)",2.0,  rpps: goods,117.423,109.801,106.855,105.372,107.772,109.59,108.613,111.243,111.111,113.756,105.288,104.752,104.33,106.745,108.871,4.3525352247675615,san jose-sunnyvale-santa clara,ca,san jose
41940,"san jose-sunnyvale-santa clara, ca (metropolitan statistical area)",3.0,  rpps: services: housing,204.299,207.922,199.189,209.399,211.374,217.693,229.874,236.08,239.032,243.34,246.696,239.755,245.379,241.423,233.264,-4.937260319750257,san jose-sunnyvale-santa clara,ca,san jose
41940,"san jose-sunnyvale-santa clara, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,113.985,115.065,118.016,113.044,110.191,129.173,133.622,140.92,144.698,151.638,120.449,128.383,130.945,141.212,141.509,8.067509259612809,san jose-sunnyvale-santa clara,ca,san jose
41940,"san jose-sunnyvale-santa clara, ca (metropolitan statistical area)",5.0,  rpps: services: other,106.715,103.7,103.864,102.602,102.129,101.51,103.102,104.065,104.454,110.629,103.881,101.982,100.451,98.609,103.978,3.511164647440047,san jose-sunnyvale-santa clara,ca,san jose
42020,"san luis obispo-paso robles, ca (metropolitan statistical area)",1.0,rpps: all items,105.056,109.229,106.429,109.695,107.234,106.607,106.044,105.281,104.932,108.173,111.447,110.24,111.21,108.631,112.597,1.2471900008992003,san luis obispo-paso robles,ca,san luis obispo
42020,"san luis obispo-paso robles, ca (metropolitan statistical area)",2.0,  rpps: goods,95.128,101.353,97.301,99.038,99.765,98.154,96.655,94.899,94.058,99.763,105.288,104.752,104.33,106.745,108.871,4.3525352247675615,san luis obispo-paso robles,ca,san luis obispo
42020,"san luis obispo-paso robles, ca (metropolitan statistical area)",3.0,  rpps: services: housing,155.375,157.481,150.634,154.019,143.496,147.077,142.795,149.614,153.897,165.2,154.815,151.527,164.099,146.911,157.009,-4.320562587218694,san luis obispo-paso robles,ca,san luis obispo
42020,"san luis obispo-paso robles, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,95.255,94.743,107.83,110.909,114.059,111.501,119.176,119.734,113.101,108.856,118.452,125.937,128.417,137.616,135.954,5.86916062515088,san luis obispo-paso robles,ca,san luis obispo
42020,"san luis obispo-paso robles, ca (metropolitan statistical area)",5.0,  rpps: services: other,97.632,100.717,98.761,102.522,102.421,100.98,100.929,99.7,98.748,98.977,103.881,101.982,100.451,98.609,103.978,3.511164647440047,san luis obispo-paso robles,ca,san luis obispo
42100,"santa cruz-watsonville, ca (metropolitan statistical area)",1.0,rpps: all items,119.706,113.769,113.801,111.683,112.307,111.371,113.748,115.183,114.958,120.726,111.413,110.771,111.649,109.095,114.697,2.7299841467456063,santa cruz-watsonville,ca,santa cruz
42100,"santa cruz-watsonville, ca (metropolitan statistical area)",2.0,  rpps: goods,117.799,110.036,107.04,105.512,107.968,109.869,108.816,111.377,111.218,113.949,105.288,104.752,104.33,106.745,108.871,4.3525352247675615,santa cruz-watsonville,ca,santa cruz
42100,"santa cruz-watsonville, ca (metropolitan statistical area)",3.0,  rpps: services: housing,188.604,162.985,170.128,165.513,176.331,155.528,179.484,177.956,174.529,188.516,167.44,173.689,189.75,168.293,185.002,-2.502239789196306,santa cruz-watsonville,ca,santa cruz
42100,"santa cruz-watsonville, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,114.258,114.843,116.798,112.338,109.26,127.678,132.865,139.629,142.979,150.023,120.008,127.625,131.71,139.758,138.613,5.241059904335275,santa cruz-watsonville,ca,santa cruz
42100,"santa cruz-watsonville, ca (metropolitan statistical area)",5.0,  rpps: services: other,106.795,103.765,103.985,102.677,102.225,101.553,103.176,104.152,104.608,110.791,103.881,101.982,100.451,98.609,103.978,3.511164647440047,santa cruz-watsonville,ca,santa cruz
42140,"santa fe, nm (metropolitan statistical area)",1.0,rpps: all items,97.98,102.018,100.146,103.186,102.114,100.14,101.603,98.696,98.43,98.714,96.157,96.883,96.59,93.323,94.906,-1.7434517030748498,santa fe,nm,santa fe
42140,"santa fe, nm (metropolitan statistical area)",2.0,  rpps: goods,95.767,101.28,97.349,98.552,99.954,98.073,96.795,96.046,94.916,100.064,96.168,99.232,96.982,96.817,97.555,0.5908312882803072,santa fe,nm,santa fe
42140,"santa fe, nm (metropolitan statistical area)",3.0,  rpps: services: housing,103.169,108.329,107.253,114.05,105.877,103.76,112.151,100.382,102.701,94.745,100.235,94.655,99.638,91.922,98.882,-0.7587466629197698,santa fe,nm,santa fe
42140,"santa fe, nm (metropolitan statistical area)",4.0,  rpps: services: utilities,85.244,81.986,91.967,93.802,96.684,94.555,101.427,97.236,90.954,90.327,80.658,78.793,82.639,81.253,82.732,0.11253766381491007,santa fe,nm,santa fe
42140,"santa fe, nm (metropolitan statistical area)",5.0,  rpps: services: other,98.875,101.323,100.163,103.71,102.64,100.745,101.193,100.153,99.728,99.876,95.476,97.271,95.733,91.927,92.472,-3.406348907900107,santa fe,nm,santa fe
42200,"santa maria-santa barbara, ca (metropolitan statistical area)",1.0,rpps: all items,107.471,110.834,107.961,110.614,110.043,106.581,107.49,106.047,106.502,108.718,112.869,110.927,111.892,111.817,113.945,1.8348049905265766,santa maria-santa barbara,ca,santa maria
42200,"santa maria-santa barbara, ca (metropolitan statistical area)",2.0,  rpps: goods,95.128,101.353,97.301,99.038,99.765,98.154,96.655,94.899,94.058,99.763,105.288,104.752,104.33,106.745,108.871,4.3525352247675615,santa maria-santa barbara,ca,santa maria
42200,"santa maria-santa barbara, ca (metropolitan statistical area)",3.0,  rpps: services: housing,188.398,175.1,171.389,176.444,163.577,147.79,161.105,162.019,169.465,180.781,175.167,165.768,181.602,187.157,172.181,-5.187718196936153,santa maria-santa barbara,ca,santa maria
42200,"santa maria-santa barbara, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,93.475,92.15,108.136,111.478,114.273,110.941,119.67,119.053,110.056,103.543,116.717,125.298,127.204,136.91,136.546,7.344108675827804,santa maria-santa barbara,ca,santa maria
42200,"santa maria-santa barbara, ca (metropolitan statistical area)",5.0,  rpps: services: other,97.632,100.717,98.761,102.522,102.421,100.98,100.929,99.7,98.748,98.977,103.881,101.982,100.451,98.609,103.978,3.511164647440047,santa maria-santa barbara,ca,santa maria
42220,"santa rosa-petaluma, ca (metropolitan statistical area)",1.0,rpps: all items,117.991,113.343,113.567,110.394,112.294,111.524,113.207,114.541,114.898,120.166,113.228,111.545,111.554,109.878,112.495,0.8435376588916601,santa rosa-petaluma,ca,santa rosa
42220,"santa rosa-petaluma, ca (metropolitan statistical area)",2.0,  rpps: goods,117.799,110.036,107.04,105.512,107.968,109.869,108.816,111.377,111.218,113.949,105.288,104.752,104.33,106.745,108.871,4.3525352247675615,santa rosa-petaluma,ca,santa rosa
42220,"santa rosa-petaluma, ca (metropolitan statistical area)",3.0,  rpps: services: housing,163.025,157.699,162.238,150.965,164.312,153.489,166.342,165.929,165.772,172.226,175.447,177.109,176.993,170.652,158.22,-10.60663416067302,santa rosa-petaluma,ca,santa rosa
42220,"santa rosa-petaluma, ca (metropolitan statistical area)",4.0,  rpps: services: utilities,115.348,114.921,117.486,112.578,109.336,129.396,134.572,142.352,144.375,149.875,121.136,128.811,132.566,141.66,141.078,6.420952582110044,santa rosa-petaluma,ca,santa rosa
42220,"santa rosa-petaluma, ca (metropolitan statistical area)",5.0,  rpps: services: other,106.795,103.765,103.985,102.677,102.225,101.553,103.176,104.152,104.608,110.791,103.881,101.982,100.451,98.609,103.978,3.511164647440047,santa rosa-petaluma,ca,santa rosa
42340,"savannah, ga (metropolitan statistical area)",1.0,rpps: all items,95.741,94.901,96.215,97.821,97.879,96.295,96.504,96.091,97.07,96.308,95.162,94.177,92.385,95.444,96.25,4.18357958543053,savannah,ga,savannah
42340,"savannah, ga (metropolitan statistical area)",2.0,  rpps: goods,97.382,95.347,96.595,96.517,96.728,96.795,97.171,96.225,96.882,96.778,95.655,95.444,95.246,95.879,95.271,0.026247821430827212,savannah,ga,savannah
42340,"savannah, ga (metropolitan statistical area)",3.0,  rpps: services: housing,88.928,89.304,88.486,93.223,93.778,85.733,86.039,84.413,84.549,86.221,89.345,88.797,80.588,86.496,91.367,13.375440512235087,savannah,ga,savannah
42340,"savannah, ga (metropolitan statistical area)",4.0,  rpps: services: utilities,87.997,87.471,89.117,92.857,91.944,92.598,94.164,92.703,90.463,87.317,88.349,90.37,90.632,89.251,92.066,1.5822226145290819,savannah,ga,savannah
42340,"savannah, ga (metropolitan statistical area)",5.0,  rpps: services: other,98.211,97.927,99.982,101.304,101.154,100.636,100.339,101.047,102.543,100.685,97.525,95.651,95.137,99.371,99.432,4.5145421865310045,savannah,ga,savannah
42540,"scranton--wilkes-barre, pa (metropolitan statistical area)",1.0,rpps: all items,95.176,96.09,94.237,94.754,94.034,94.687,91.582,95.528,94.891,95.221,92.864,92.944,93.064,93.065,91.903,-1.2475285824808597,scranton--wilkes-barre,pa,scranton
42540,"scranton--wilkes-barre, pa (metropolitan statistical area)",2.0,  rpps: goods,101.025,101.088,98.048,97.825,97.683,97.847,97.952,99.354,98.543,99.485,100.465,97.219,98.725,95.681,97.668,-1.0706507976702841,scranton--wilkes-barre,pa,scranton
42540,"scranton--wilkes-barre, pa (metropolitan statistical area)",3.0,  rpps: services: housing,66.494,69.304,67.882,72.429,70.939,69.265,62.636,73.596,70.887,66.457,63.227,65.963,66.959,68.464,65.057,-2.840544213623263,scranton--wilkes-barre,pa,scranton
42540,"scranton--wilkes-barre, pa (metropolitan statistical area)",4.0,  rpps: services: utilities,113.051,116.773,110.208,112.268,106.397,106.039,104.455,103.859,106.758,111.455,115.146,115.851,111.319,109.851,108.499,-2.5332602700347717,scranton--wilkes-barre,pa,scranton
42540,"scranton--wilkes-barre, pa (metropolitan statistical area)",5.0,  rpps: services: other,101.318,101.628,100.176,98.963,98.866,101.437,97.869,100.54,101.118,102.544,97.936,98.943,99.289,99.964,96.562,-2.746527812748647,scranton--wilkes-barre,pa,scranton
42660,"seattle-tacoma-bellevue, wa (metropolitan statistical area)",1.0,rpps: all items,109.107,108.454,106.28,106.046,105.269,105.155,107.42,107.861,110.173,112.727,110.346,112.402,112.939,114.507,113.676,0.6525646587981202,seattle-tacoma-bellevue,wa,seattle
42660,"seattle-tacoma-bellevue, wa (metropolitan statistical area)",2.0,  rpps: goods,108.407,106.612,105.334,106.079,101.087,102.712,104.574,105.829,104.342,108.258,105.016,107.326,111.801,115.335,116.231,3.9623974740834096,seattle-tacoma-bellevue,wa,seattle
42660,"seattle-tacoma-bellevue, wa (metropolitan statistical area)",3.0,  rpps: services: housing,139.172,137.644,136.298,136.594,134.158,135.119,140.398,143.992,149.23,156.703,159.168,161.642,156.579,153.013,154.776,-1.1514954112620448,seattle-tacoma-bellevue,wa,seattle
42660,"seattle-tacoma-bellevue, wa (metropolitan statistical area)",4.0,  rpps: services: utilities,85.103,87.019,87.411,90.081,93.914,99.817,97.104,103.68,99.412,100.016,102.838,106.378,104.913,93.711,85.686,-18.32661347974035,seattle-tacoma-bellevue,wa,seattle
42660,"seattle-tacoma-bellevue, wa (metropolitan statistical area)",5.0,  rpps: services: other,103.485,103.348,100.468,99.534,101.57,99.947,102.06,101.296,105.286,106.146,103.282,104.942,103.026,105.9,104.716,1.64036262690971,seattle-tacoma-bellevue,wa,seattle
42680,"sebastian-vero beach, fl (metropolitan statistical area)",1.0,rpps: all items,93.401,90.355,94.908,91.962,92.86,94.919,93.025,91.817,94.197,92.106,94.068,94.308,95.225,98.12,95.44,0.22578104489367648,sebastian-vero beach,fl,sebastian
42680,"sebastian-vero beach, fl (metropolitan statistical area)",2.0,  rpps: goods,93.678,90.65,96.295,93.663,90.23,92.89,91.188,90.365,92.048,91.41,95.354,95.335,95.251,95.784,95.27,0.01994729714122817,sebastian-vero beach,fl,sebastian
42680,"sebastian-vero beach, fl (metropolitan statistical area)",3.0,  rpps: services: housing,90.143,85.92,95.274,82.75,85.285,88.018,80.047,78.788,92.548,85.855,82.011,88.576,94.408,100.217,84.912,-10.058469621218535,sebastian-vero beach,fl,sebastian
42680,"sebastian-vero beach, fl (metropolitan statistical area)",4.0,  rpps: services: utilities,88.002,91.431,88.661,87.441,92.112,88.822,93.644,93.895,89.489,91.159,87.913,88.729,85.597,85.819,90.421,5.635711531946227,sebastian-vero beach,fl,sebastian
42680,"sebastian-vero beach, fl (metropolitan statistical area)",5.0,  rpps: services: other,94.838,92.054,94.217,95.343,98.151,99.713,99.873,98.209,96.635,95.159,98.827,95.938,95.897,99.643,99.852,4.1242166074016895,sebastian-vero beach,fl,sebastian
42700,"sebring-avon park, fl (metropolitan statistical area)",1.0,rpps: all items,88.26,88.566,89.951,89.4,89.06,90.59,88.917,89.256,89.249,88.324,90.2,90.027,88.211,89.837,90.191,2.244618018161005,sebring-avon park,fl,sebring
42700,"sebring-avon park, fl (metropolitan statistical area)",2.0,  rpps: goods,93.678,90.65,96.295,93.663,90.23,92.89,91.188,90.365,92.048,91.41,95.354,95.335,95.251,95.784,95.27,0.01994729714122817,sebring-avon park,fl,sebring
42700,"sebring-avon park, fl (metropolitan statistical area)",3.0,  rpps: services: housing,68.677,78.65,73.848,71.281,70.328,68.346,63.576,65.72,70.602,68.347,63.127,69.391,62.24,62.287,63.151,1.4636889460154263,sebring-avon park,fl,sebring
42700,"sebring-avon park, fl (metropolitan statistical area)",4.0,  rpps: services: utilities,88.975,91.69,89.648,89.516,92.276,88.797,93.698,93.05,89.446,91.68,88.059,88.463,85.384,85.471,90.086,5.506886536119177,sebring-avon park,fl,sebring
42700,"sebring-avon park, fl (metropolitan statistical area)",5.0,  rpps: services: other,94.838,92.054,94.217,95.343,98.151,99.713,99.873,98.209,96.635,95.159,98.827,95.938,95.897,99.643,99.852,4.1242166074016895,sebring-avon park,fl,sebring
43100,"sheboygan, wi (metropolitan statistical area)",1.0,rpps: all items,95.793,95.187,94.771,95.918,93.072,94.463,93.28,93.291,93.419,93.039,92.013,92.537,93.203,93.173,89.578,-3.889359784556291,sheboygan,wi,sheboygan
43100,"sheboygan, wi (metropolitan statistical area)",2.0,  rpps: goods,98.966,97.859,96.71,95.976,97.15,97.072,98.811,98.451,97.656,95.501,97.686,96.294,94.085,94.601,91.74,-2.492427060636657,sheboygan,wi,sheboygan
43100,"sheboygan, wi (metropolitan statistical area)",3.0,  rpps: services: housing,77.912,77.355,78.61,92.817,73.568,79.27,74.125,77.724,77.942,80.902,72.656,70.31,79.948,77.008,66.503,-16.817181167759035,sheboygan,wi,sheboygan
43100,"sheboygan, wi (metropolitan statistical area)",4.0,  rpps: services: utilities,99.987,101.15,100.476,101.233,99.663,97.735,95.226,91.971,89.064,92.769,95.225,90.735,93.156,93.932,88.814,-4.660998754776947,sheboygan,wi,sheboygan
43100,"sheboygan, wi (metropolitan statistical area)",5.0,  rpps: services: other,99.945,99.545,98.927,96.734,96.82,98.084,96.437,94.985,96.1,95.046,95.491,98.186,97.74,97.791,97.497,-0.24861878453038164,sheboygan,wi,sheboygan
43300,"sherman-denison, tx (metropolitan statistical area)",1.0,rpps: all items,91.358,91.776,94.76,93.214,94.192,93.322,94.297,93.299,95.38,95.266,92.613,92.344,92.426,92.932,92.635,0.2261268474238885,sherman-denison,tx,sherman
43300,"sherman-denison, tx (metropolitan statistical area)",2.0,  rpps: goods,97.109,95.226,96.537,96.804,97.208,97.197,97.519,96.838,97.089,97.1,94.361,96.12,96.3,96.283,93.574,-2.830737279335409,sherman-denison,tx,sherman
43300,"sherman-denison, tx (metropolitan statistical area)",3.0,  rpps: services: housing,64.559,70.805,79.453,70.061,73.19,72.075,73.195,69.59,78.378,79.724,78.323,75.085,69.383,74.159,79.519,14.60876583601172,sherman-denison,tx,sherman
43300,"sherman-denison, tx (metropolitan statistical area)",4.0,  rpps: services: utilities,99.513,94.932,95.484,90.422,88.746,90.19,93.365,90.933,87.069,83.156,84.444,85.975,86.266,86.291,88.014,2.026290775044618,sherman-denison,tx,sherman
