county_code,county,msa_code,msa,csa_code,csa_title,msa_name,states,types,first_town,state_abbr,msa_short
47187,"williamson, tennessee",C3498,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",CS400,"Nashville-Davidson--Murfreesboro, TN CSA",Nashville-Davidson--Murfreesboro--Franklin,TN,MSA,Nashville,TN,"Nashville, TN"
47189,"wilson, tennessee",C3498,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",CS400,"Nashville-Davidson--Murfreesboro, TN CSA",Nashville-Davidson--Murfreesboro--Franklin,TN,MSA,Nashville,TN,"Nashville, TN"
48007,"aransas, texas",C1858,"Corpus Christi, TX MSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA",Corpus Christi,TX,MSA,Corpus Christi,TX,"Corpus Christi, TX"
48009,"archer, texas",C4866,"Wichita Falls, TX MSA",,,Wichita Falls,TX,MSA,Wichita Falls,TX,"Wichita Falls, TX"
48011,"armstrong, texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA",Amarillo,TX,MSA,Amarillo,TX,"Amarillo, TX"
48013,"atascosa, texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48015,"austin, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48019,"bandera, texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48021,"bastrop, texas",C1242,"Austin-Round Rock-San Marcos, TX MSA",,,Austin-Round Rock-San Marcos,TX,MSA,Austin,TX,"Austin, TX"
48027,"bell, texas",C2866,"Killeen-Temple, TX MSA",,,Killeen-Temple,TX,MSA,Killeen,TX,"Killeen, TX"
48029,"bexar, texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48035,"bosque, texas",C4738,"Waco, TX MSA",,,Waco,TX,MSA,Waco,TX,"Waco, TX"
48037,"bowie, texas",C4550,"Texarkana, TX-AR MSA",,,Texarkana,TX-AR,MSA,Texarkana,TX,"Texarkana, TX"
48039,"brazoria, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48041,"brazos, texas",C1778,"College Station-Bryan, TX MSA",,,College Station-Bryan,TX,MSA,College Station,TX,"College Station, TX"
48051,"burleson, texas",C1778,"College Station-Bryan, TX MSA",,,College Station-Bryan,TX,MSA,College Station,TX,"College Station, TX"
48055,"caldwell, texas",C1242,"Austin-Round Rock-San Marcos, TX MSA",,,Austin-Round Rock-San Marcos,TX,MSA,Austin,TX,"Austin, TX"
48059,"callahan, texas",C1018,"Abilene, TX MSA",CS101,"Abilene-Sweetwater, TX CSA",Abilene,TX,MSA,Abilene,TX,"Abilene, TX"
48061,"cameron, texas",C1518,"Brownsville-Harlingen, TX MSA",CS154,"Brownsville-Harlingen-Raymondville, TX CSA",Brownsville-Harlingen,TX,MSA,Brownsville,TX,"Brownsville, TX"
48065,"carson, texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA",Amarillo,TX,MSA,Amarillo,TX,"Amarillo, TX"
48071,"chambers, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48077,"clay, texas",C4866,"Wichita Falls, TX MSA",,,Wichita Falls,TX,MSA,Wichita Falls,TX,"Wichita Falls, TX"
48079,"cochran, texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48085,"collin, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48091,"comal, texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48099,"coryell, texas",C2866,"Killeen-Temple, TX MSA",,,Killeen-Temple,TX,MSA,Killeen,TX,"Killeen, TX"
48107,"crosby, texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48113,"dallas, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48121,"denton, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48135,"ector, texas",C3622,"Odessa, TX MSA",CS372,"Midland-Odessa-Andrews, TX CSA",Odessa,TX,MSA,Odessa,TX,"Odessa, TX"
48139,"ellis, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48141,"el paso, texas",C2134,"El Paso, TX MSA",CS238,"El Paso-Las Cruces, TX-NM CSA",El Paso,TX,MSA,El Paso,TX,"El Paso, TX"
48145,"falls, texas",C4738,"Waco, TX MSA",,,Waco,TX,MSA,Waco,TX,"Waco, TX"
48157,"fort bend, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48167,"galveston, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48169,"garza, texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48175,"goliad, texas",C4702,"Victoria, TX MSA",CS544,"Victoria-Port Lavaca, TX CSA",Victoria,TX,MSA,Victoria,TX,"Victoria, TX"
48181,"grayson, texas",C4330,"Sherman-Denison, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Sherman-Denison,TX,MSA,Sherman,TX,"Sherman, TX"
48183,"gregg, texas",C3098,"Longview, TX MSA",,,Longview,TX,MSA,Longview,TX,"Longview, TX"
48187,"guadalupe, texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48199,"hardin, texas",C1314,"Beaumont-Port Arthur, TX MSA",,,Beaumont-Port Arthur,TX,MSA,Beaumont,TX,"Beaumont, TX"
48201,"harris, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48203,"harrison, texas",C3098,"Longview, TX MSA",,,Longview,TX,MSA,Longview,TX,"Longview, TX"
48209,"hays, texas",C1242,"Austin-Round Rock-San Marcos, TX MSA",,,Austin-Round Rock-San Marcos,TX,MSA,Austin,TX,"Austin, TX"
48215,"hidalgo, texas",C3258,"McAllen-Edinburg-Mission, TX MSA",CS365,"McAllen-Edinburg, TX CSA",McAllen-Edinburg-Mission,TX,MSA,McAllen,TX,"McAllen, TX"
48219,"hockley, texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48229,"hudspeth, texas",C2134,"El Paso, TX MSA",CS238,"El Paso-Las Cruces, TX-NM CSA",El Paso,TX,MSA,El Paso,TX,"El Paso, TX"
48231,"hunt, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48235,"irion, texas",C4166,"San Angelo, TX MSA",,,San Angelo,TX,MSA,San Angelo,TX,"San Angelo, TX"
48245,"jefferson, texas",C1314,"Beaumont-Port Arthur, TX MSA",,,Beaumont-Port Arthur,TX,MSA,Beaumont,TX,"Beaumont, TX"
48251,"johnson, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48253,"jones, texas",C1018,"Abilene, TX MSA",CS101,"Abilene-Sweetwater, TX CSA",Abilene,TX,MSA,Abilene,TX,"Abilene, TX"
48257,"kaufman, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48259,"kendall, texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48281,"lampasas, texas",C2866,"Killeen-Temple, TX MSA",,,Killeen-Temple,TX,MSA,Killeen,TX,"Killeen, TX"
48291,"liberty, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48303,"lubbock, texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48305,"lynn, texas",C3118,"Lubbock, TX MSA",CS352,"Lubbock-Plainview, TX CSA",Lubbock,TX,MSA,Lubbock,TX,"Lubbock, TX"
48309,"mclennan, texas",C4738,"Waco, TX MSA",,,Waco,TX,MSA,Waco,TX,"Waco, TX"
48317,"martin, texas",C3326,"Midland, TX MSA",CS372,"Midland-Odessa-Andrews, TX CSA",Midland,TX,MSA,Midland,TX,"Midland, TX"
48323,"maverick, texas",C2058,"Eagle Pass, TX MSA",,,Eagle Pass,TX,MSA,Eagle Pass,TX,"Eagle Pass, TX"
48325,"medina, texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48329,"midland, texas",C3326,"Midland, TX MSA",CS372,"Midland-Odessa-Andrews, TX CSA",Midland,TX,MSA,Midland,TX,"Midland, TX"
48339,"montgomery, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48355,"nueces, texas",C1858,"Corpus Christi, TX MSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA",Corpus Christi,TX,MSA,Corpus Christi,TX,"Corpus Christi, TX"
48359,"oldham, texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA",Amarillo,TX,MSA,Amarillo,TX,"Amarillo, TX"
48361,"orange, texas",C1314,"Beaumont-Port Arthur, TX MSA",,,Beaumont-Port Arthur,TX,MSA,Beaumont,TX,"Beaumont, TX"
48367,"parker, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48375,"potter, texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA",Amarillo,TX,MSA,Amarillo,TX,"Amarillo, TX"
48381,"randall, texas",C1110,"Amarillo, TX MSA",CS108,"Amarillo-Borger, TX CSA",Amarillo,TX,MSA,Amarillo,TX,"Amarillo, TX"
48395,"robertson, texas",C1778,"College Station-Bryan, TX MSA",,,College Station-Bryan,TX,MSA,College Station,TX,"College Station, TX"
48397,"rockwall, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48401,"rusk, texas",C3098,"Longview, TX MSA",,,Longview,TX,MSA,Longview,TX,"Longview, TX"
48407,"san jacinto, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48409,"san patricio, texas",C1858,"Corpus Christi, TX MSA",CS204,"Corpus Christi-Kingsville-Alice, TX CSA",Corpus Christi,TX,MSA,Corpus Christi,TX,"Corpus Christi, TX"
48423,"smith, texas",C4634,"Tyler, TX MSA",CS540,"Tyler-Jacksonville, TX CSA",Tyler,TX,MSA,Tyler,TX,"Tyler, TX"
48439,"tarrant, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
48441,"taylor, texas",C1018,"Abilene, TX MSA",CS101,"Abilene-Sweetwater, TX CSA",Abilene,TX,MSA,Abilene,TX,"Abilene, TX"
48451,"tom green, texas",C4166,"San Angelo, TX MSA",,,San Angelo,TX,MSA,San Angelo,TX,"San Angelo, TX"
48453,"travis, texas",C1242,"Austin-Round Rock-San Marcos, TX MSA",,,Austin-Round Rock-San Marcos,TX,MSA,Austin,TX,"Austin, TX"
48459,"upshur, texas",C3098,"Longview, TX MSA",,,Longview,TX,MSA,Longview,TX,"Longview, TX"
48469,"victoria, texas",C4702,"Victoria, TX MSA",CS544,"Victoria-Port Lavaca, TX CSA",Victoria,TX,MSA,Victoria,TX,"Victoria, TX"
48473,"waller, texas",C2642,"Houston-Pasadena-The Woodlands, TX MSA",CS288,"Houston-Pasadena, TX CSA",Houston-Pasadena-The Woodlands,TX,MSA,Houston,TX,"Houston, TX"
48479,"webb, texas",C2970,"Laredo, TX MSA",,,Laredo,TX,MSA,Laredo,TX,"Laredo, TX"
48485,"wichita, texas",C4866,"Wichita Falls, TX MSA",,,Wichita Falls,TX,MSA,Wichita Falls,TX,"Wichita Falls, TX"
48491,"williamson, texas",C1242,"Austin-Round Rock-San Marcos, TX MSA",,,Austin-Round Rock-San Marcos,TX,MSA,Austin,TX,"Austin, TX"
48493,"wilson, texas",C4170,"San Antonio-New Braunfels, TX MSA",CS484,"San Antonio-New Braunfels-Kerrville, TX CSA",San Antonio-New Braunfels,TX,MSA,San Antonio,TX,"San Antonio, TX"
48497,"wise, texas",C1910,"Dallas-Fort Worth-Arlington, TX MSA",CS206,"Dallas-Fort Worth, TX-OK CSA",Dallas-Fort Worth-Arlington,TX,MSA,Dallas,TX,"Dallas, TX"
49005,"cache, utah",C3086,"Logan, UT-ID MSA",,,Logan,UT-ID,MSA,Logan,UT,"Logan, UT"
49011,"davis, utah",C3626,"Ogden, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Ogden,UT,MSA,Ogden,UT,"Ogden, UT"
49023,"juab, utah",C3934,"Provo-Orem-Lehi, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Provo-Orem-Lehi,UT,MSA,Provo,UT,"Provo, UT"
49029,"morgan, utah",C3626,"Ogden, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Ogden,UT,MSA,Ogden,UT,"Ogden, UT"
49035,"salt lake, utah",C4162,"Salt Lake City-Murray, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Salt Lake City-Murray,UT,MSA,Salt Lake City,UT,"Salt Lake City, UT"
49045,"tooele, utah",C4162,"Salt Lake City-Murray, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Salt Lake City-Murray,UT,MSA,Salt Lake City,UT,"Salt Lake City, UT"
49049,"utah, utah",C3934,"Provo-Orem-Lehi, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Provo-Orem-Lehi,UT,MSA,Provo,UT,"Provo, UT"
49053,"washington, utah",C4110,"St. George, UT MSA",,,St. George,UT,MSA,St. George,UT,"St. George, UT"
49057,"weber, utah",C3626,"Ogden, UT MSA",CS482,"Salt Lake City-Provo-Orem, UT-ID CSA",Ogden,UT,MSA,Ogden,UT,"Ogden, UT"
50007,"chittenden, vermont",C1554,"Burlington-South Burlington, VT MSA",CS162,"Burlington-South Burlington-Barre, VT CSA",Burlington-South Burlington,VT,MSA,Burlington,VT,"Burlington, VT"
50011,"franklin, vermont",C1554,"Burlington-South Burlington, VT MSA",CS162,"Burlington-South Burlington-Barre, VT CSA",Burlington-South Burlington,VT,MSA,Burlington,VT,"Burlington, VT"
50013,"grand isle, vermont",C1554,"Burlington-South Burlington, VT MSA",CS162,"Burlington-South Burlington-Barre, VT CSA",Burlington-South Burlington,VT,MSA,Burlington,VT,"Burlington, VT"
51003,"albemarle, virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51007,"amelia, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51009,"amherst, virginia",C3134,"Lynchburg, VA MSA",,,Lynchburg,VA,MSA,Lynchburg,VA,"Lynchburg, VA"
51011,"appomattox, virginia",C3134,"Lynchburg, VA MSA",,,Lynchburg,VA,MSA,Lynchburg,VA,"Lynchburg, VA"
51013,"arlington, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51015,"augusta, virginia",C4442,"Staunton-Stuarts Draft, VA MSA",CS277,"Harrisonburg-Staunton-Stuarts Draft, VA CSA",Staunton-Stuarts Draft,VA,MSA,Staunton,VA,"Staunton, VA"
51019,"bedford, virginia",C3134,"Lynchburg, VA MSA",,,Lynchburg,VA,MSA,Lynchburg,VA,"Lynchburg, VA"
51023,"botetourt, virginia",C4022,"Roanoke, VA MSA",,,Roanoke,VA,MSA,Roanoke,VA,"Roanoke, VA"
51031,"campbell, virginia",C3134,"Lynchburg, VA MSA",,,Lynchburg,VA,MSA,Lynchburg,VA,"Lynchburg, VA"
51036,"charles city, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51041,"chesterfield, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51043,"clarke, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51045,"craig, virginia",C4022,"Roanoke, VA MSA",,,Roanoke,VA,MSA,Roanoke,VA,"Roanoke, VA"
51047,"culpeper, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51053,"dinwiddie, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51059,"fairfax, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51061,"fauquier, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51063,"floyd, virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,,Blacksburg-Christiansburg-Radford,VA,MSA,Blacksburg,VA,"Blacksburg, VA"
51065,"fluvanna, virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51067,"franklin, virginia",C4022,"Roanoke, VA MSA",,,Roanoke,VA,MSA,Roanoke,VA,"Roanoke, VA"
51069,"frederick, virginia",C4902,"Winchester, VA-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Winchester,VA-WV,MSA,Winchester,VA,"Winchester, VA"
51071,"giles, virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,,Blacksburg-Christiansburg-Radford,VA,MSA,Blacksburg,VA,"Blacksburg, VA"
51073,"gloucester, virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51075,"goochland, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51079,"greene, virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51085,"hanover, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51087,"henrico, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51093,"isle of wight, virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51095,"james city, virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51097,"king and queen, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51101,"king william, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51107,"loudoun, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51115,"mathews, virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51121,"montgomery, virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,,Blacksburg-Christiansburg-Radford,VA,MSA,Blacksburg,VA,"Blacksburg, VA"
51125,"nelson, virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51127,"new kent, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51145,"powhatan, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51149,"prince george, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51153,"prince william, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51155,"pulaski, virginia",C1398,"Blacksburg-Christiansburg-Radford, VA MSA",,,Blacksburg-Christiansburg-Radford,VA,MSA,Blacksburg,VA,"Blacksburg, VA"
51157,"rappahannock, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51161,"roanoke, virginia",C4022,"Roanoke, VA MSA",,,Roanoke,VA,MSA,Roanoke,VA,"Roanoke, VA"
51165,"rockingham, virginia",C2550,"Harrisonburg, VA MSA",CS277,"Harrisonburg-Staunton-Stuarts Draft, VA CSA",Harrisonburg,VA,MSA,Harrisonburg,VA,"Harrisonburg, VA"
51169,"scott, virginia",C2870,"Kingsport-Bristol, TN-VA MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA",Kingsport-Bristol,TN-VA,MSA,Kingsport,TN,"Kingsport, TN"
51177,"spotsylvania, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51179,"stafford, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51181,"surry, virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51183,"sussex, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
51187,"warren, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51191,"washington, virginia",C2870,"Kingsport-Bristol, TN-VA MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA",Kingsport-Bristol,TN-VA,MSA,Kingsport,TN,"Kingsport, TN"
51199,"york, virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51510,"alexandria city, virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",Washington-Arlington-Alexandria,DC-VA-MD-WV,MSA,Washington,DC,"Washington, DC"
51520,"bristol city, virginia",C2870,"Kingsport-Bristol, TN-VA MSA",CS304,"Johnson City-Kingsport-Bristol, TN-VA CSA",Kingsport-Bristol,TN-VA,MSA,Kingsport,TN,"Kingsport, TN"
51540,"charlottesville city, virginia",C1682,"Charlottesville, VA MSA",,,Charlottesville,VA,MSA,Charlottesville,VA,"Charlottesville, VA"
51550,"chesapeake city, virginia",C4726,"Virginia Beach-Chesapeake-Norfolk, VA-NC MSA",CS545,"Virginia Beach-Chesapeake, VA-NC CSA",Virginia Beach-Chesapeake-Norfolk,VA-NC,MSA,Virginia Beach,VA,"Virginia Beach, VA"
51570,"colonial heights city, virginia",C4006,"Richmond, VA MSA",,,Richmond,VA,MSA,Richmond,VA,"Richmond, VA"
