fips,msa,category,cumulative biden rpp percent change,year,rpp
19430,dayton-kettering,all items,-0.4433599494547987,2020,91.799
19430,dayton-kettering,goods,-1.7951369271605042,2020,93.809
19430,dayton-kettering,housing,-0.453657270131052,2020,73.183
19430,dayton-kettering,utilities,-2.247584832088333,2020,91.298
19430,dayton-kettering,other services,0.041010078226716054,2020,97.537
19460,decatur,all items,0.006883338878245469,2020,87.167
19460,decatur,goods,0.2670453341245738,2020,94.366
19460,decatur,housing,5.760672333110506,2020,52.355
19460,decatur,utilities,3.2590711006501794,2020,85.822
19460,decatur,other services,0.43105681453158506,2020,96.507
19500,decatur,all items,-1.1958417321586272,2020,88.306
19500,decatur,goods,-3.7716182007700723,2020,94.018
19500,decatur,housing,-5.033376941397467,2020,59.622
19500,decatur,utilities,7.063839090511576,2020,91.48
19500,decatur,other services,0.1226868418362177,2020,97.81
19660,deltona-daytona beach-ormond beach,all items,2.160512979625606,2020,96.69
19660,deltona-daytona beach-ormond beach,goods,0.01994729714122817,2020,95.251
19660,deltona-daytona beach-ormond beach,housing,1.9324656164769138,2020,103.029
19660,deltona-daytona beach-ormond beach,utilities,5.525198038917437,2020,85.463
19660,deltona-daytona beach-ormond beach,other services,4.1242166074016895,2020,95.897
19740,denver-aurora-lakewood,all items,-1.9035788012203265,2020,109.478
19740,denver-aurora-lakewood,goods,-1.813560742182039,2020,107.413
19740,denver-aurora-lakewood,housing,-4.482101083174431,2020,152.607
19740,denver-aurora-lakewood,utilities,0.2014321721981444,2020,94.821
19740,denver-aurora-lakewood,other services,-0.5165875362059238,2020,100.467
19780,des moines-west des moines,all items,-1.9745595827345679,2020,93.945
19780,des moines-west des moines,goods,-2.347746937152781,2020,95.581
19780,des moines-west des moines,housing,7.0164070714233375,2020,81.794
19780,des moines-west des moines,utilities,0.49617096347380274,2020,99.764
19780,des moines-west des moines,other services,-4.609660804410676,2020,96.493
19820,detroit-warren-dearborn,all items,-2.223352318958496,2020,98.32
19820,detroit-warren-dearborn,goods,-4.256397263744619,2020,98.675
19820,detroit-warren-dearborn,housing,-1.5221956392281346,2020,95.717
19820,detroit-warren-dearborn,utilities,-4.3635093153039115,2020,105.901
19820,detroit-warren-dearborn,other services,-0.9521392681317589,2020,98.515
20020,dothan,all items,-1.8151567320246471,2020,86.549
20020,dothan,goods,0.2670453341245738,2020,94.366
20020,dothan,housing,-15.519553861358187,2020,56.664
20020,dothan,utilities,3.7048088514376416,2020,83.783
20020,dothan,other services,0.43105681453158506,2020,96.507
20100,dover,all items,1.3139806259790805,2020,93.837
20100,dover,goods,-0.16898629216785416,2020,95.274
20100,dover,housing,-8.131098041866649,2020,88.758
20100,dover,utilities,-5.574299698011032,2020,96.03
20100,dover,other services,5.9057948034925145,2020,94.602
20220,dubuque,all items,-3.8475656555544466,2020,89.901
20220,dubuque,goods,-2.347746937152781,2020,95.581
20220,dubuque,housing,-5.010125369073556,2020,64.689
20220,dubuque,utilities,0.686377475785824,2020,94.263
20220,dubuque,other services,-4.609660804410676,2020,96.493
20260,duluth,all items,6.631609347548791,2020,83.102
20260,duluth,goods,-1.8524287167985296,2020,96.306
20260,duluth,housing,62.61902167992155,2020,45.895
20260,duluth,utilities,3.386074263491553,2020,93.855
20260,duluth,other services,-5.647940854896644,2020,96.035
20500,durham-chapel hill,all items,2.4562259388488856,2020,94.291
20500,durham-chapel hill,goods,0.3844703318806468,2020,95.456
20500,durham-chapel hill,housing,2.694567060911369,2020,89.031
20500,durham-chapel hill,utilities,-3.861406331437378,2020,88.258
20500,durham-chapel hill,other services,4.332572314265966,2020,95.486
20700,east stroudsburg,all items,-4.181234246686713,2020,98.392
20700,east stroudsburg,goods,-1.0706507976702841,2020,98.725
20700,east stroudsburg,housing,-14.886851843974643,2020,94.036
20700,east stroudsburg,utilities,-1.4072839977289866,2020,107.441
20700,east stroudsburg,other services,-2.746527812748647,2020,99.289
20740,eau claire,all items,-1.2193402111064051,2020,92.181
20740,eau claire,goods,-2.492427060636657,2020,94.085
20740,eau claire,housing,-1.2792795273964142,2020,72.619
20740,eau claire,utilities,-3.784101222572203,2020,93.655
20740,eau claire,other services,-0.24861878453038164,2020,97.74
20940,el centro,all items,3.4292206786138593,2020,96.815
20940,el centro,goods,4.3525352247675615,2020,104.33
20940,el centro,housing,-2.6812967056099315,2020,76.008
20940,el centro,utilities,8.402935007307214,2020,132.061
20940,el centro,other services,3.511164647440047,2020,100.451
21060,elizabethtown-fort knox,all items,0.9816731619192507,2020,88.013
21060,elizabethtown-fort knox,goods,-0.31237094844289703,2020,94.439
21060,elizabethtown-fort knox,housing,-3.5833606288896203,2020,61.06
21060,elizabethtown-fort knox,utilities,6.844754364808884,2020,76.292
21060,elizabethtown-fort knox,other services,0.4528976098224691,2020,96.269
21140,elkhart-goshen,all items,0.4875477665041536,2020,91.068
21140,elkhart-goshen,goods,-1.0353156489077568,2020,93.981
21140,elkhart-goshen,housing,1.8254389147849486,2020,71.654
21140,elkhart-goshen,utilities,-2.2694740982746886,2020,91.519
21140,elkhart-goshen,other services,-0.19278294486202932,2020,97.519
21300,elmira,all items,-2.8564841981725198,2020,95.432
21300,elmira,goods,-2.126385449230643,2020,98.524
21300,elmira,housing,-1.9440011605976943,2020,75.823
21300,elmira,utilities,-1.4123323332493525,2020,130.989
21300,elmira,other services,-2.8322834091890994,2020,99.531
21340,el paso,all items,-1.6985138004246365,2020,92.787
21340,el paso,goods,-2.830737279335409,2020,96.3
21340,el paso,housing,-0.1156714386805206,2020,73.484
21340,el paso,utilities,3.2923094701565883,2020,86.535
21340,el paso,other services,-2.223362924492223,2020,99.354
21420,enid,all items,-1.4274842607753149,2020,86.726
21420,enid,goods,-1.087738604139323,2020,94.508
21420,enid,housing,-5.980708602311961,2020,53.288
21420,enid,utilities,8.326597641866504,2020,77.943
21420,enid,other services,-2.9754906394139446,2020,99.513
21500,erie,all items,-2.310650536997335,2020,92.831
21500,erie,goods,-1.0706507976702841,2020,98.725
21500,erie,housing,-5.995082993571236,2020,65.487
21500,erie,utilities,-2.534857679526082,2020,110.736
21500,erie,other services,-2.746527812748647,2020,99.289
21660,eugene-springfield,all items,4.076578816509204,2020,100.55
21660,eugene-springfield,goods,4.47493747544534,2020,104.359
21660,eugene-springfield,housing,4.432877172361686,2020,95.288
21660,eugene-springfield,utilities,-6.297570414964514,2020,93.02
21660,eugene-springfield,other services,4.1644250503118405,2020,100.374
21780,evansville,all items,-0.7452680506826985,2020,89.498
21780,evansville,goods,-0.9411063322403445,2020,93.932
21780,evansville,housing,-6.829404639895643,2020,64.398
21780,evansville,utilities,-3.183746081334681,2020,92.187
21780,evansville,other services,-0.13634313363676914,2020,97.548
21820,fairbanks,all items,-0.739704520751982,2020,99.364
21820,fairbanks,goods,4.422587178407429,2020,99.738
21820,fairbanks,housing,5.380953008981461,2020,75.823
21820,fairbanks,utilities,-13.911259336673536,2020,130.132
21820,fairbanks,other services,-4.594553620496886,2020,105.538
22020,fargo,all items,-5.0505377737462664,2020,92.604
22020,fargo,goods,-2.239780999191187,2020,96.438
22020,fargo,housing,-15.151717684801497,2020,74.81
22020,fargo,utilities,-5.222171843119473,2020,88.22
22020,fargo,other services,-4.355489201994762,2020,96.453
22140,farmington,all items,-0.9099160680868202,2020,89.239
22140,farmington,goods,0.5908312882803072,2020,96.982
22140,farmington,housing,4.818598538775635,2020,63.919
22140,farmington,utilities,0.5939789418330882,2020,83.673
22140,farmington,other services,-3.406348907900107,2020,95.733
22180,fayetteville,all items,2.8851241064895623,2020,88.835
22180,fayetteville,goods,0.3844703318806468,2020,95.456
22180,fayetteville,housing,1.508808914320147,2020,66.41
22180,fayetteville,utilities,-4.517051350042665,2020,86.738
22180,fayetteville,other services,4.332572314265966,2020,95.486
22220,fayetteville-springdale-rogers,all items,-2.180241961570815,2020,92.742
22220,fayetteville-springdale-rogers,goods,-1.4800767054785147,2020,94.387
22220,fayetteville-springdale-rogers,housing,-0.11124707976417358,2020,71.912
22220,fayetteville-springdale-rogers,utilities,-0.4051596841706963,2020,81.943
22220,fayetteville-springdale-rogers,other services,-3.463695009947952,2020,99.518
22380,flagstaff,all items,-1.5827382608426859,2020,97.047
22380,flagstaff,goods,1.0499041301756804,2020,96.485
22380,flagstaff,housing,-4.026290212381032,2020,103.917
22380,flagstaff,utilities,-4.461501295735058,2020,91.068
22380,flagstaff,other services,-2.1846735126806127,2020,94.751
22420,flint,all items,1.0019259242766716,2020,89.827
22420,flint,goods,-1.9156228977800525,2020,93.651
22420,flint,housing,5.800943192676402,2020,64.886
22420,flint,utilities,-6.674470802213538,2020,103.364
22420,flint,other services,0.25165210630766527,2020,97.754
22500,florence,all items,2.2905364677516564,2020,86.268
22500,florence,goods,-0.8559724244868956,2020,95.447
22500,florence,housing,-2.6232571510708658,2020,55.656
22500,florence,utilities,-1.5723639937190985,2020,93.617
22500,florence,other services,4.579766905656796,2020,94.983
22520,florence-muscle shoals,all items,1.6177713388868808,2020,82.83
22520,florence-muscle shoals,goods,0.2670453341245738,2020,94.366
22520,florence-muscle shoals,housing,0.7613933939220642,2020,45.443
22520,florence-muscle shoals,utilities,3.1076955224573575,2020,86.141
22520,florence-muscle shoals,other services,0.43105681453158506,2020,96.507
22540,fond du lac,all items,-1.9878296146044652,2020,91.205
22540,fond du lac,goods,-2.492427060636657,2020,94.085
22540,fond du lac,housing,-7.8550601474014226,2020,68.249
22540,fond du lac,utilities,-5.628148195478324,2020,93.903
22540,fond du lac,other services,-0.24861878453038164,2020,97.74
22660,fort collins,all items,-0.3096415264819716,2020,98.501
22660,fort collins,goods,0.22594987453013748,2020,96.039
22660,fort collins,housing,8.946140921363916,2020,119.627
22660,fort collins,utilities,1.4947881478621634,2020,82.888
22660,fort collins,other services,-3.1140077533300166,2020,94.669
22900,fort smith,all items,-1.484379494850706,2020,86.905
22900,fort smith,goods,-1.4246975827807542,2020,94.406
22900,fort smith,housing,-5.682614629827738,2020,54.218
22900,fort smith,utilities,0.14104197854677808,2020,80.827
22900,fort smith,other services,-3.3953997809419407,2020,99.517
23060,fort wayne,all items,2.952156618741818,2020,90.002
23060,fort wayne,goods,-1.0353156489077568,2020,93.981
23060,fort wayne,housing,23.19494165233158,2020,64.527
23060,fort wayne,utilities,-3.4438970990695137,2020,91.35
23060,fort wayne,other services,-0.19278294486202932,2020,97.519
23420,fresno,all items,3.977233426547174,2020,101.201
23420,fresno,goods,4.3525352247675615,2020,104.33
23420,fresno,housing,3.325107296137343,2020,93.2
23420,fresno,utilities,8.0474835788439,2020,134.278
23420,fresno,other services,3.511164647440047,2020,100.451
23460,gadsden,all items,-3.779370300751878,2020,85.12
23460,gadsden,goods,0.2670453341245738,2020,94.366
23460,gadsden,housing,-17.56185178747321,2020,51.777
23460,gadsden,utilities,5.024227917566697,2020,85.645
23460,gadsden,other services,0.43105681453158506,2020,96.507
23540,gainesville,all items,3.9019709319877514,2020,92.748
23540,gainesville,goods,0.01994729714122817,2020,95.251
23540,gainesville,housing,10.502604359525044,2020,81.018
23540,gainesville,utilities,5.8910094274545814,2020,86.98
23540,gainesville,other services,4.1242166074016895,2020,95.897
23580,gainesville,all items,2.5515439379674305,2020,94.531
23580,gainesville,goods,0.026247821430827212,2020,95.246
23580,gainesville,housing,2.7248163380465047,2020,92.153
23580,gainesville,utilities,1.4927646610814926,2020,91.91
23580,gainesville,other services,4.5145421865310045,2020,95.137
23900,gettysburg,all items,-1.1012462834232934,2020,96.527
23900,gettysburg,goods,-1.0706507976702841,2020,98.725
23900,gettysburg,housing,3.743191985994935,2020,82.256
23900,gettysburg,utilities,-1.1559742100690436,2020,109.345
23900,gettysburg,other services,-2.746527812748647,2020,99.289
24020,glens falls,all items,-2.8117012212439523,2020,95.067
24020,glens falls,goods,-2.126385449230643,2020,98.524
24020,glens falls,housing,-7.548141541785477,2020,79.609
24020,glens falls,utilities,-0.8126060458498596,2020,131.429
24020,glens falls,other services,-2.8322834091890994,2020,99.531
24140,goldsboro,all items,4.698354875243734,2020,85.647
24140,goldsboro,goods,0.3844703318806468,2020,95.456
24140,goldsboro,housing,16.02574164181447,2020,50.968
24140,goldsboro,utilities,-5.427727935855162,2020,87.053
24140,goldsboro,other services,4.332572314265966,2020,95.486
24220,grand forks,all items,-5.033648848279268,2020,91.385
24220,grand forks,goods,-2.1799325900959334,2020,96.425
24220,grand forks,housing,-17.797691671224428,2020,71.307
24220,grand forks,utilities,-1.5449867103998185,2020,88.415
24220,grand forks,other services,-4.463007159904536,2020,96.37
24260,grand island,all items,-4.518221839727251,2020,90.633
24260,grand island,goods,-2.1664706922924775,2020,96.101
24260,grand island,housing,-12.659983417502069,2020,66.335
24260,grand island,utilities,-2.949358732553748,2020,84.832
24260,grand island,other services,-4.553241552973222,2020,96.898
24300,grand junction,all items,-1.4587271581600458,2020,95.22
24300,grand junction,goods,0.22594987453013748,2020,96.039
24300,grand junction,housing,-0.3155357383019075,2020,96.661
24300,grand junction,utilities,0.24679695341560276,2020,84.685
24300,grand junction,other services,-3.1140077533300166,2020,94.669
24340,grand rapids-kentwood,all items,-0.3323700951594561,2020,94.473
24340,grand rapids-kentwood,goods,-1.9156228977800525,2020,93.651
24340,grand rapids-kentwood,housing,1.4765163044109626,2020,86.081
24340,grand rapids-kentwood,utilities,-5.39956145693751,2020,98.508
24340,grand rapids-kentwood,other services,0.25165210630766527,2020,97.754
24420,grants pass,all items,8.167110512299612,2020,95.003
24420,grants pass,goods,4.47493747544534,2020,104.359
24420,grants pass,housing,26.778154700159817,2020,71.338
24420,grants pass,utilities,-6.078245712195228,2020,92.938
24420,grants pass,other services,4.1644250503118405,2020,100.374
24500,great falls,all items,5.011158916779784,2020,86.926
24500,great falls,goods,0.38924717717530183,2020,95.826
24500,great falls,housing,44.06601705686235,2020,54.289
24500,great falls,utilities,-8.089907515035113,2020,79.148
24500,great falls,other services,-3.6548508043995365,2020,96.283
24540,greeley,all items,-2.5353761475426753,2020,97.382
24540,greeley,goods,0.22594987453013748,2020,96.039
24540,greeley,housing,-6.125225225225231,2020,111.0
24540,greeley,utilities,1.4106488258707635,2020,82.657
24540,greeley,other services,-3.1140077533300166,2020,94.669
24580,green bay,all items,-1.733727296428265,2020,92.056
